method,training_period,holding_period,code,eligible,posterior_mean_sharpe,observations,posterior_standard_error,rank,group,selected
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,588220.SH,True,2.6038964132403617,13.0,0.2875791487389064,11,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159967.SZ,True,2.5839210498143608,17.0,0.2514806703204656,12,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512400.SH,True,2.5673323696616968,14.0,0.27711820173530416,13,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159865.SZ,True,2.557248671352655,15.0,0.267721617638188,14,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,164824.SZ,True,2.528746846309334,49.0,0.1481259095046303,15,global,True
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513070.SH,True,2.524690282412817,49.0,0.1481259095046303,16,hong_kong,True
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159985.SZ,True,2.4820255812030387,78.0,0.1174036958457115,17,commodity,True
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,515210.SH,True,2.4708884666556257,12.0,0.2993218680425976,18,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513750.SH,True,2.4685905778205335,78.0,0.1174036958457115,19,hong_kong,True
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513880.SH,True,2.4590579681607037,27.0,0.1995479120283984,20,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,501018.SH,True,2.4334033903346293,86.0,0.1118097932361609,21,commodity,True
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510500.SH,True,2.366632480622552,12.0,0.2993218680425976,22,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510050.SH,True,2.356813613877712,9.0,0.3456271221774707,23,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,161226.SZ,True,2.354481463848814,78.0,0.1174036958457115,24,commodity,True
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,518880.SH,True,2.3258732136201035,75.0,0.11972874721703902,25,commodity,True
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512660.SH,True,2.29886362311349,6.0,0.42330504530069146,26,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,160644.SZ,True,2.249776513362615,33.0,0.18049787779010307,27,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159980.SZ,True,2.2304195611925146,63.0,0.1306347730915035,28,commodity,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513310.SH,True,2.211358502657105,31.0,0.186229391001989,29,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159920.SZ,True,2.201896600620732,29.0,0.19254403600771994,30,hong_kong,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159611.SZ,True,2.1483728196947336,9.0,0.3456271221774707,31,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159518.SZ,True,2.108378758363537,25.0,0.20737627330648242,32,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512890.SH,True,2.0360377378539587,3.0,0.5986437360851952,33,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513120.SH,True,1.8986000546977098,30.0,0.18930777130219478,34,hong_kong,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513290.SH,True,1.8911596514645976,12.0,0.2993218680425976,35,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,515220.SH,True,1.8503741852087947,6.0,0.42330504530069146,36,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513400.SH,True,1.7274325798010695,23.0,0.2162047105892049,37,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159851.SZ,True,1.6884867223105373,4.0,0.5184406832662061,38,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512980.SH,True,1.6881702935130005,2.0,0.7331858455610427,39,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513180.SH,True,1.667577368617599,14.0,0.27711820173530416,40,hong_kong,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513080.SH,True,1.4578132820289127,11.0,0.31263149499081655,41,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159529.SZ,True,1.3146097546654585,8.0,0.36659292278052136,42,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513730.SH,True,1.26699931836639,6.0,0.42330504530069146,43,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510300.SH,True,1.1945007083492327,3.0,0.5986437360851952,44,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510210.SH,True,1.08236262036841,3.0,0.5986437360851952,45,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159915.SZ,True,1.080370541880239,3.0,0.5986437360851952,46,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512200.SH,True,0.9900911439947894,2.0,0.7331858455610427,47,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159852.SZ,True,0.9852129751290082,2.0,0.7331858455610427,48,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510180.SH,True,0.9681435120237686,3.0,0.5986437360851952,49,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159981.SZ,True,0.9680392898079175,20.0,0.23185372201693488,50,commodity,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159949.SZ,True,0.9540700234350653,2.0,0.7331858455610427,51,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512040.SH,True,0.9221040274169642,5.0,0.46370744403386976,52,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,516150.SH,True,0.8815141651725649,2.0,0.7331858455610427,53,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159766.SZ,True,0.8427259149153468,5.0,0.46370744403386976,54,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,563300.SH,True,0.6545935341537825,3.0,0.5986437360851952,55,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,588200.SH,True,0.6381460007611895,2.0,0.7331858455610427,56,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513030.SH,True,0.4794948320919021,6.0,0.42330504530069146,57,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510880.SH,True,0.40360810472457403,1.0,1.0368813665324121,58,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159687.SZ,True,0.39116768118059136,7.0,0.3919043192745105,59,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,588000.SH,True,0.38187444086188116,2.0,0.7331858455610427,60,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,515880.SH,True,0.36053913662430537,2.0,0.7331858455610427,61,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512100.SH,True,0.23616270608758505,2.0,0.7331858455610427,62,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,515790.SH,True,0.0781917798090791,2.0,0.7331858455610427,63,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159796.SZ,True,0.016314468005377714,1.0,1.0368813665324121,64,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159869.SZ,True,-0.0864263290770429,1.0,1.0368813665324121,65,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512170.SH,True,-0.0864263290770429,1.0,1.0368813665324121,66,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159201.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159206.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159209.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159326.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159329.SZ,False,,,,,global,False
rolling_thompson_sampling,2024-01-01/2024-06-30,2024-07-01/2024-12-31,520870.SH,False,,,,,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159851.SZ,True,1.5447141537662976,24.0,0.1562082863788576,1,a_share,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,562500.SH,True,1.4521898191419345,11.0,0.23073493048440208,2,a_share,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512880.SH,True,1.4117594790832408,26.0,0.15008006704141685,3,a_share,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513730.SH,True,1.2600279879322533,59.0,0.09962852099998822,4,global,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513400.SH,True,1.235837546349562,62.0,0.09718826837489519,5,global,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159529.SZ,True,1.2335126033845574,60.0,0.09879479486980917,6,global,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159852.SZ,True,1.211418819234129,17.0,0.18560310114074705,7,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159901.SZ,True,1.2018664033086004,11.0,0.23073493048440208,8,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,588220.SH,True,1.1718613930368131,12.0,0.22091187715204083,9,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515790.SH,True,1.154650050594717,16.0,0.19131529761137445,10,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,588000.SH,True,1.1526358858999137,9.0,0.2550870634818326,11,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512800.SH,True,1.1249912400498316,21.0,0.1669936824585005,12,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512040.SH,True,1.0970573363579132,10.0,0.2419968366739657,13,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515880.SH,True,1.0900724596303142,2.0,0.5411213771429014,14,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513120.SH,True,1.0771152537159179,77.0,0.0872096064053577,15,hong_kong,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159981.SZ,True,1.0691663520919619,65.0,0.09491896864832904,16,commodity,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159509.SZ,True,1.0143281973444538,46.0,0.11283160688870947,17,global,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,501018.SH,True,1.0130952449826787,74.0,0.08895980641157332,18,commodity,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512660.SH,True,1.0003620033284115,15.0,0.19758958973961835,19,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513180.SH,True,0.9971785581439564,24.0,0.1562082863788576,20,hong_kong,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159920.SZ,True,0.9641116136451324,36.0,0.1275435317409163,21,hong_kong,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159915.SZ,True,0.9569968009099062,9.0,0.2550870634818326,22,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513100.SH,True,0.9462114424099307,31.0,0.13744496723933294,23,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159967.SZ,True,0.918757212821418,5.0,0.3422352084757091,24,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159980.SZ,True,0.9080455526911442,75.0,0.08836475086081631,25,commodity,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513290.SH,True,0.8965161426048854,31.0,0.13744496723933294,26,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159985.SZ,True,0.8878144147455634,69.0,0.09212662124521254,27,commodity,True
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510300.SH,True,0.8489904741607173,11.0,0.23073493048440208,28,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,518880.SH,True,0.8489374502312255,53.0,0.10511670868763869,29,commodity,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513070.SH,True,0.8408047115617189,31.0,0.13744496723933294,30,hong_kong,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512200.SH,True,0.8050411401211254,9.0,0.2550870634818326,31,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,161226.SZ,True,0.8032931694997322,64.0,0.09565764880568722,32,commodity,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,516150.SH,True,0.7941188062797576,6.0,0.3124165727577152,33,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512400.SH,True,0.7647161764536404,7.0,0.2892415425611464,34,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,160644.SZ,True,0.6775321041004113,14.0,0.20452465614584406,35,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512890.SH,True,0.6372752683111589,7.0,0.2892415425611464,36,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159766.SZ,True,0.6075501089061072,6.0,0.3124165727577152,37,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,588200.SH,True,0.598656625575444,8.0,0.2705606885714507,38,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510180.SH,True,0.5975168170630848,5.0,0.3422352084757091,39,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159518.SZ,True,0.5724198658988447,12.0,0.22091187715204083,40,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513750.SH,True,0.5460261192464984,32.0,0.13528034428572536,41,hong_kong,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159796.SZ,True,0.5456738982226306,2.0,0.5411213771429014,42,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,563300.SH,True,0.5159034256608104,5.0,0.3422352084757091,43,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513310.SH,True,0.5146177576786705,11.0,0.23073493048440208,44,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159611.SZ,True,0.511530631030157,7.0,0.2892415425611464,45,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513030.SH,True,0.4744302614415249,11.0,0.23073493048440208,46,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159825.SZ,True,0.44853437706808186,2.0,0.5411213771429014,47,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513080.SH,True,0.4035408230544292,15.0,0.19758958973961835,48,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513500.SH,True,0.38354236854807144,14.0,0.20452465614584406,49,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159870.SZ,True,0.34870444260097083,4.0,0.3826305952227489,50,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159869.SZ,True,0.33166370351978264,3.0,0.44182375430408166,51,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510880.SH,True,0.22043800539033193,4.0,0.3826305952227489,52,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159329.SZ,True,0.1839681985069245,7.0,0.2892415425611464,53,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512980.SH,True,0.17464816449009699,3.0,0.44182375430408166,54,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,164824.SZ,True,0.16330216290743363,6.0,0.3124165727577152,55,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513880.SH,True,0.1417620435711114,12.0,0.22091187715204083,56,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512100.SH,True,0.10162670113135713,2.0,0.5411213771429014,57,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159949.SZ,True,0.049626456015391916,4.0,0.3826305952227489,58,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159687.SZ,True,-0.12794713752111375,9.0,0.2550870634818326,59,global,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510210.SH,True,-0.21602515024379923,3.0,0.44182375430408166,60,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515210.SH,True,-0.26997330321017443,2.0,0.5411213771429014,61,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510050.SH,True,-0.2983978257133806,1.0,0.7652611904454978,62,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159865.SZ,True,-0.35682492840665264,4.0,0.3826305952227489,63,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510500.SH,True,-0.43472044480809235,3.0,0.44182375430408166,64,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159928.SZ,True,-0.8612420630864361,1.0,0.7652611904454978,65,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512170.SH,True,-1.1792305230496667,1.0,0.7652611904454978,66,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515220.SH,True,-1.1792305230496667,1.0,0.7652611904454978,67,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159326.SZ,True,-1.2852516695563523,1.0,0.7652611904454978,68,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159201.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159206.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159209.SZ,False,,,,,a_share,False
rolling_thompson_sampling,2024-07-01/2024-12-31,2025-01-01/2025-06-30,520870.SH,False,,,,,global,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159326.SZ,True,0.9062919297975869,10.0,0.20808646708667158,1,a_share,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512980.SH,True,0.8691849466396827,17.0,0.15959503490841778,2,a_share,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512040.SH,True,0.8610886068170269,12.0,0.18995608655821059,3,a_share,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513730.SH,True,0.8589338445947976,43.0,0.1003482051433471,4,global,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159949.SZ,True,0.8384808242504918,10.0,0.20808646708667158,5,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,562500.SH,True,0.8364490056377415,12.0,0.18995608655821059,6,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515790.SH,True,0.8280339337968047,11.0,0.19840266169542561,7,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510500.SH,True,0.8246454332154887,12.0,0.18995608655821059,8,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159825.SZ,True,0.8110428489071345,11.0,0.19840266169542561,9,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159928.SZ,True,0.8072864262435478,13.0,0.18250390466763353,10,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159209.SZ,True,0.8065002022987198,7.0,0.24871089867730956,11,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,164824.SZ,True,0.804634233618981,54.0,0.08954615795531298,12,global,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510880.SH,True,0.7889058116778548,8.0,0.23264774280178513,13,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159865.SZ,True,0.7886560431450949,15.0,0.16990188891359714,14,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159529.SZ,True,0.7805331192968571,41.0,0.10276658110187813,15,global,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,518880.SH,True,0.7745491871693867,87.0,0.0705479194644325,16,commodity,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512890.SH,True,0.7739045748261925,5.0,0.2942787039002736,17,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515880.SH,True,0.7325533547019144,7.0,0.24871089867730956,18,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512200.SH,True,0.7131913926904339,11.0,0.19840266169542561,19,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510300.SH,True,0.7045286643020581,9.0,0.21934239541718145,20,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159901.SZ,True,0.6949808649816399,6.0,0.268638473865939,21,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159201.SZ,True,0.6923355730519188,11.0,0.19840266169542561,22,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,588200.SH,True,0.6922420642209762,7.0,0.24871089867730956,23,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,161226.SZ,True,0.6898681313619773,82.0,0.07266694637649532,24,commodity,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512170.SH,True,0.6825382844456768,11.0,0.19840266169542561,25,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513750.SH,True,0.673105832958773,65.0,0.08161822739919394,26,hong_kong,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513500.SH,True,0.6706579928848387,19.0,0.15096178984067884,27,global,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513880.SH,True,0.6673722525791194,38.0,0.1067461052964025,28,global,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513120.SH,True,0.664893448440805,52.0,0.09125195233381676,29,hong_kong,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513070.SH,True,0.6420964306233298,37.0,0.10817900303914761,30,hong_kong,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513100.SH,True,0.6315511745356936,25.0,0.13160543725030888,31,global,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513080.SH,True,0.629520066439856,23.0,0.13720815317486637,32,global,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159981.SZ,True,0.5941938322248804,75.0,0.07598243462328422,33,commodity,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512880.SH,True,0.5936957321564073,6.0,0.268638473865939,34,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159980.SZ,True,0.593204132954434,58.0,0.08640320255141055,35,commodity,True
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515210.SH,True,0.5864431933025496,8.0,0.23264774280178513,36,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513310.SH,True,0.5758235660883905,19.0,0.15096178984067884,37,global,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159206.SZ,True,0.5687338261073843,10.0,0.20808646708667158,38,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,160644.SZ,True,0.5525823649163637,20.0,0.1471393519501368,39,global,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513030.SH,True,0.5431924186359696,28.0,0.12435544933865478,40,global,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,563300.SH,True,0.5428266946960307,8.0,0.23264774280178513,41,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510180.SH,True,0.5392458510462279,3.0,0.37991217311642117,42,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159509.SZ,True,0.45279282639361507,17.0,0.15959503490841778,43,global,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,501018.SH,True,0.4424785363541384,60.0,0.08495094445679857,44,commodity,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159851.SZ,True,0.4416295277673622,7.0,0.24871089867730956,45,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159611.SZ,True,0.42739540286342603,4.0,0.32901359312577216,46,a_share,False
rolling_thompson_sampling,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513180.SH,True,0.4272627897523677,24.0,0.1343192369329695,47,hong_kong,False
