method,training_period,holding_period,code,eligible,pheromone,rank,group,selected
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159920.SZ,True,10.412480000000002,1,hong_kong,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513180.SH,True,10.412480000000002,2,hong_kong,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513500.SH,True,9.90048,3,global,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,501018.SH,True,9.802880000000002,4,commodity,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,164824.SZ,True,9.642880000000002,5,global,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159985.SZ,True,8.6256,6,commodity,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159981.SZ,True,8.32896,7,commodity,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513100.SH,True,8.031039999999999,8,global,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159980.SZ,True,7.96576,9,commodity,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,161226.SZ,True,6.408640000000001,10,commodity,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513880.SH,True,4.881600000000001,11,global,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515880.SH,True,4.077120000000001,12,a_share,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513030.SH,True,3.9504,13,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,516150.SH,True,3.877440000000001,14,a_share,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,160644.SZ,True,3.543040000000001,15,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512890.SH,True,3.2444800000000003,16,a_share,True
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159851.SZ,True,2.7276800000000003,17,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513080.SH,True,2.6835200000000006,18,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512660.SH,True,2.4976000000000007,19,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512040.SH,True,2.4873600000000007,20,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159901.SZ,True,2.4044800000000004,21,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515790.SH,True,2.3212800000000002,22,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159869.SZ,True,2.2169600000000003,23,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512880.SH,True,2.0150400000000004,24,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515220.SH,True,1.4515200000000004,25,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515210.SH,True,1.2748800000000005,26,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159825.SZ,True,1.19968,27,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,518880.SH,True,1.17344,28,commodity,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510880.SH,True,0.9920000000000002,29,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512100.SH,True,0.8396800000000003,30,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159865.SZ,True,0.67584,31,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159766.SZ,True,0.6348800000000002,32,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512400.SH,True,0.5836800000000001,33,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510300.SH,True,0.5324800000000001,34,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512200.SH,True,0.49152000000000023,35,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,588000.SH,True,0.4876800000000001,36,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159967.SZ,True,0.4300800000000002,37,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159852.SZ,True,0.32768000000000014,38,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159870.SZ,True,0.32768000000000014,39,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159915.SZ,True,0.32768000000000014,40,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159928.SZ,True,0.32768000000000014,41,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159949.SZ,True,0.32768000000000014,42,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510050.SH,True,0.32768000000000014,43,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510180.SH,True,0.32768000000000014,44,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510210.SH,True,0.32768000000000014,45,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510500.SH,True,0.32768000000000014,46,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512170.SH,True,0.32768000000000014,47,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512800.SH,True,0.32768000000000014,48,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512980.SH,True,0.32768000000000014,49,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159201.SZ,False,,,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159206.SZ,False,,,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159209.SZ,False,,,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159326.SZ,False,,,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159329.SZ,False,,,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159509.SZ,False,,,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159518.SZ,False,,,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159529.SZ,False,,,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159611.SZ,False,,,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159687.SZ,False,,,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159796.SZ,False,,,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513070.SH,False,,,hong_kong,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513120.SH,False,,,hong_kong,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513290.SH,False,,,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513310.SH,False,,,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513400.SH,False,,,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513730.SH,False,,,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513750.SH,False,,,hong_kong,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,520870.SH,False,,,global,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,562500.SH,False,,,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,563300.SH,False,,,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,588200.SH,False,,,a_share,False
rolling_ant_colony,2021-07-01/2021-12-31,2022-01-01/2022-06-30,588220.SH,False,,,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513070.SH,True,10.412480000000002,1,hong_kong,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,501018.SH,True,10.33056,2,commodity,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,518880.SH,True,10.064320000000002,3,commodity,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159980.SZ,True,9.94144,4,commodity,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513180.SH,True,9.92096,5,hong_kong,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159985.SZ,True,9.44992,6,commodity,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,160644.SZ,True,8.73088,7,global,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,164824.SZ,True,8.2256,8,global,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513880.SH,True,8.12096,9,global,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513080.SH,True,6.160960000000001,10,global,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513100.SH,True,5.641920000000001,11,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512980.SH,True,4.862080000000001,12,a_share,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,562500.SH,True,3.9772800000000004,13,a_share,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513500.SH,True,3.683840000000001,14,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159851.SZ,True,3.4764800000000005,15,a_share,True
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510180.SH,True,2.73728,16,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512200.SH,True,2.5721600000000002,17,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159852.SZ,True,2.556480000000001,18,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512170.SH,True,2.4240000000000004,19,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513030.SH,True,2.068800000000001,20,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159915.SZ,True,1.9712000000000005,21,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159949.SZ,True,1.4003200000000005,22,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159981.SZ,True,1.39264,23,commodity,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159611.SZ,True,1.3516800000000002,24,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159796.SZ,True,1.3276800000000002,25,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510050.SH,True,1.2736,26,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159967.SZ,True,1.2377600000000002,27,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,161226.SZ,True,1.1264000000000003,28,commodity,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512660.SH,True,0.9036800000000001,29,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512880.SH,True,0.8908800000000003,30,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159920.SZ,True,0.8192000000000003,31,hong_kong,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510210.SH,True,0.7116800000000002,32,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512800.SH,True,0.70144,33,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159928.SZ,True,0.6915200000000002,34,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515790.SH,True,0.67584,35,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512040.SH,True,0.6553600000000003,36,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510880.SH,True,0.5734400000000001,37,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159870.SZ,True,0.49152000000000023,38,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159766.SZ,True,0.32768000000000014,39,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159825.SZ,True,0.32768000000000014,40,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159865.SZ,True,0.32768000000000014,41,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159869.SZ,True,0.32768000000000014,42,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159901.SZ,True,0.32768000000000014,43,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510300.SH,True,0.32768000000000014,44,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510500.SH,True,0.32768000000000014,45,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512100.SH,True,0.32768000000000014,46,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512400.SH,True,0.32768000000000014,47,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512890.SH,True,0.32768000000000014,48,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515210.SH,True,0.32768000000000014,49,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515220.SH,True,0.32768000000000014,50,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515880.SH,True,0.32768000000000014,51,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,516150.SH,True,0.32768000000000014,52,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,588000.SH,True,0.32768000000000014,53,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159201.SZ,False,,,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159206.SZ,False,,,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159209.SZ,False,,,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159326.SZ,False,,,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159329.SZ,False,,,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159509.SZ,False,,,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159518.SZ,False,,,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159529.SZ,False,,,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159687.SZ,False,,,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513120.SH,False,,,hong_kong,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513290.SH,False,,,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513310.SH,False,,,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513400.SH,False,,,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513730.SH,False,,,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513750.SH,False,,,hong_kong,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,520870.SH,False,,,global,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,563300.SH,False,,,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,588200.SH,False,,,a_share,False
rolling_ant_colony,2022-01-01/2022-06-30,2022-07-01/2022-12-31,588220.SH,False,,,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159985.SZ,True,10.412480000000002,1,commodity,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513120.SH,True,10.412480000000002,2,hong_kong,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,164824.SZ,True,8.8752,3,global,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,160644.SZ,True,8.78944,4,global,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,518880.SH,True,8.68448,5,commodity,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,161226.SZ,True,8.234879999999999,6,commodity,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159981.SZ,True,7.872640000000001,7,commodity,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515220.SH,True,7.705920000000001,8,a_share,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513030.SH,True,6.318720000000002,9,global,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513180.SH,True,5.78368,10,hong_kong,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513290.SH,True,4.868160000000001,11,global,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159980.SZ,True,4.662400000000001,12,commodity,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513500.SH,True,4.609920000000001,13,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513880.SH,True,4.056640000000001,14,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513100.SH,True,4.008960000000001,15,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159852.SZ,True,3.126080000000001,16,a_share,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159920.SZ,True,2.7059200000000003,17,hong_kong,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513070.SH,True,2.57824,18,hong_kong,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,501018.SH,True,2.4384000000000006,19,commodity,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159766.SZ,True,2.2236800000000003,20,a_share,True
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510050.SH,True,1.9772800000000004,21,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512170.SH,True,1.8483200000000004,22,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159967.SZ,True,1.6476800000000003,23,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512400.SH,True,1.6236800000000002,24,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159865.SZ,True,1.5756800000000002,25,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159870.SZ,True,1.4700800000000003,26,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515880.SH,True,1.4553600000000004,27,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159949.SZ,True,1.4540800000000003,28,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513080.SH,True,1.4336000000000002,29,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512100.SH,True,1.3196800000000004,30,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512880.SH,True,1.31328,31,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510300.SH,True,1.24448,32,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159901.SZ,True,1.1468800000000001,33,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159928.SZ,True,1.1276800000000002,34,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510180.SH,True,1.11488,35,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159851.SZ,True,1.0096,36,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,562500.SH,True,0.7334400000000001,37,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510500.SH,True,0.7276800000000001,38,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512800.SH,True,0.7116800000000002,39,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,516150.SH,True,0.49152000000000023,40,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159825.SZ,True,0.4556800000000002,41,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512890.SH,True,0.4300800000000002,42,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515210.SH,True,0.4300800000000002,43,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159611.SZ,True,0.40960000000000013,44,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159796.SZ,True,0.32768000000000014,45,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159869.SZ,True,0.32768000000000014,46,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159915.SZ,True,0.32768000000000014,47,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510210.SH,True,0.32768000000000014,48,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510880.SH,True,0.32768000000000014,49,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512040.SH,True,0.32768000000000014,50,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512200.SH,True,0.32768000000000014,51,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512660.SH,True,0.32768000000000014,52,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512980.SH,True,0.32768000000000014,53,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515790.SH,True,0.32768000000000014,54,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588000.SH,True,0.32768000000000014,55,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159201.SZ,False,,,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159206.SZ,False,,,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159209.SZ,False,,,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159326.SZ,False,,,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159329.SZ,False,,,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159509.SZ,False,,,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159518.SZ,False,,,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159529.SZ,False,,,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159687.SZ,False,,,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513310.SH,False,,,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513400.SH,False,,,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513730.SH,False,,,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513750.SH,False,,,hong_kong,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,520870.SH,False,,,global,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,563300.SH,False,,,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588200.SH,False,,,a_share,False
rolling_ant_colony,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588220.SH,False,,,a_share,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,518880.SH,True,9.47968,1,commodity,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,161226.SZ,True,9.45472,2,commodity,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159981.SZ,True,8.81568,3,commodity,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,164824.SZ,True,8.063039999999999,4,global,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513100.SH,True,7.800000000000001,5,global,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515880.SH,True,7.655360000000001,6,a_share,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159985.SZ,True,7.64768,7,commodity,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513880.SH,True,7.342720000000001,8,global,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513120.SH,True,6.683200000000001,9,hong_kong,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159920.SZ,True,6.48096,10,hong_kong,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513070.SH,True,4.960640000000001,11,hong_kong,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159869.SZ,True,4.9436800000000005,12,a_share,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159980.SZ,True,4.333440000000001,13,commodity,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,160644.SZ,True,4.126080000000001,14,global,True
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513500.SH,True,3.3897600000000008,15,global,False
rolling_ant_colony,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513180.SH,True,3.3555200000000007,16,hong_kong,False
