method,training_period,holding_period,code,eligible,posterior_mean_sharpe,observations,rank,group,selected
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512890.SH,True,0.5391017273469829,16.0,1,a_share,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515220.SH,True,0.5140158521560523,18.0,2,a_share,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512100.SH,True,0.41387435011853546,18.0,3,a_share,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512040.SH,True,0.3160013443246642,13.0,4,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510300.SH,True,0.2903359755281175,16.0,5,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512660.SH,True,0.2701776780679997,14.0,6,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159851.SZ,True,0.258881327776174,13.0,7,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,588000.SH,True,0.2260776015666869,12.0,8,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513100.SH,True,0.19193139103792625,73.0,9,global,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510210.SH,True,0.18521191476189408,14.0,10,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159981.SZ,True,0.17807069263665645,75.0,11,commodity,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159869.SZ,True,0.16363334662090898,12.0,12,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,164824.SZ,True,0.15836604399118853,71.0,13,global,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513500.SH,True,0.1581020964598579,68.0,14,global,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512880.SH,True,0.13208992533136338,11.0,15,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,501018.SH,True,0.13142444949426324,87.0,16,commodity,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515210.SH,True,0.09107533603042109,9.0,17,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515790.SH,True,0.06726327337151122,6.0,18,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159980.SZ,True,0.06373314936883712,74.0,19,commodity,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510050.SH,True,0.049444010819194695,15.0,20,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159920.SZ,True,0.04274653041801017,100.0,21,hong_kong,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513180.SH,True,0.04274653041801017,100.0,22,hong_kong,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159915.SZ,True,0.04243064893620932,11.0,23,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159949.SZ,True,0.039427289678062014,13.0,24,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159985.SZ,True,0.017782106628867096,72.0,25,commodity,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,160644.SZ,True,-0.005726945852067835,50.0,26,global,True
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510880.SH,True,-0.013183837809513543,4.0,27,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513030.SH,True,-0.032054705158170764,53.0,28,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510500.SH,True,-0.08038322716061125,4.0,29,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,161226.SZ,True,-0.0805274264781243,66.0,30,commodity,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159928.SZ,True,-0.13282919690845946,8.0,31,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513080.SH,True,-0.1685347747308233,52.0,32,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159967.SZ,True,-0.18816370817454586,5.0,33,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512170.SH,True,-0.19242657740951116,7.0,34,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512980.SH,True,-0.20581087929719794,4.0,35,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513880.SH,True,-0.24721988209757634,33.0,36,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159865.SZ,True,-0.28437159361276465,4.0,37,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159766.SZ,True,-0.3110131671064163,5.0,38,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,518880.SH,True,-0.32201428729085524,26.0,39,commodity,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512800.SH,True,-0.34769576946622954,13.0,40,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510180.SH,True,-0.46619932133275627,5.0,41,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159901.SZ,True,-0.6948227617170043,4.0,42,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159870.SZ,True,-0.7130844161320627,5.0,43,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512400.SH,True,-0.7993137546680185,4.0,44,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159825.SZ,True,-0.838862647914824,5.0,45,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,516150.SH,True,-0.8414029684308734,3.0,46,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515880.SH,True,-0.8895826442251962,4.0,47,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512200.SH,True,-1.1214549906010782,3.0,48,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159852.SZ,True,-1.398498745857617,2.0,49,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159201.SZ,False,,,,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159206.SZ,False,,,,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159209.SZ,False,,,,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159326.SZ,False,,,,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159329.SZ,False,,,,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159509.SZ,False,,,,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159518.SZ,False,,,,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159529.SZ,False,,,,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159611.SZ,False,,,,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159687.SZ,False,,,,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159796.SZ,False,,,,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513070.SH,False,,,,hong_kong,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513120.SH,False,,,,hong_kong,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513290.SH,False,,,,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513310.SH,False,,,,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513400.SH,False,,,,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513730.SH,False,,,,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513750.SH,False,,,,hong_kong,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,520870.SH,False,,,,global,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,562500.SH,False,,,,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,563300.SH,False,,,,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,588200.SH,False,,,,a_share,False
rolling_ucb_sampling,2021-07-01/2021-12-31,2022-01-01/2022-06-30,588220.SH,False,,,,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159796.SZ,True,0.86194648025711,17.0,1,a_share,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159852.SZ,True,0.7853818768521648,21.0,2,a_share,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515790.SH,True,0.7309773114100124,10.0,3,a_share,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159915.SZ,True,0.7095625629312936,14.0,4,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510300.SH,True,0.7025128505048858,7.0,5,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,501018.SH,True,0.6012187816677791,77.0,6,commodity,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159967.SZ,True,0.5991325947431332,12.0,7,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,588000.SH,True,0.5976430914776454,15.0,8,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510050.SH,True,0.5964704360695312,9.0,9,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513180.SH,True,0.5633031979393246,72.0,10,hong_kong,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159928.SZ,True,0.5352361090491038,13.0,11,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513080.SH,True,0.5231899886795216,60.0,12,global,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510180.SH,True,0.5196890920439101,9.0,13,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159985.SZ,True,0.5162827565251765,74.0,14,commodity,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159980.SZ,True,0.5147595978698042,70.0,15,commodity,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,562500.SH,True,0.510442955521578,5.0,16,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512170.SH,True,0.49049836661586654,8.0,17,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,518880.SH,True,0.47847081377363015,75.0,18,commodity,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512880.SH,True,0.4780142644489039,8.0,19,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159870.SZ,True,0.4683583524623722,8.0,20,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513500.SH,True,0.46730896402847644,50.0,21,global,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,160644.SZ,True,0.45648996066512987,62.0,22,global,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515210.SH,True,0.454474846639461,9.0,23,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,164824.SZ,True,0.45195182295364844,75.0,24,global,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159949.SZ,True,0.45184290849619213,8.0,25,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513880.SH,True,0.44384654835533915,82.0,26,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513070.SH,True,0.44144609248966304,100.0,27,hong_kong,True
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159851.SZ,True,0.43510779400520777,9.0,28,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513100.SH,True,0.42550557425474445,42.0,29,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512890.SH,True,0.42471487927481827,7.0,30,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510210.SH,True,0.41204591580077554,9.0,31,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510500.SH,True,0.3944271746331893,13.0,32,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510880.SH,True,0.38607161640713605,6.0,33,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159611.SZ,True,0.3753334784031269,8.0,34,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512400.SH,True,0.313482500966274,7.0,35,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159766.SZ,True,0.2770629440733109,10.0,36,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159981.SZ,True,0.268558227252423,62.0,37,commodity,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512100.SH,True,0.26473666210585767,10.0,38,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513030.SH,True,0.18469565886452777,29.0,39,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512800.SH,True,0.18435008981329562,6.0,40,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159920.SZ,True,0.12809924990481897,28.0,41,hong_kong,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512980.SH,True,0.09551483351559337,4.0,42,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,161226.SZ,True,0.08358509169105652,42.0,43,commodity,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515220.SH,True,0.07288553727562104,7.0,44,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512040.SH,True,0.05781284509572152,6.0,45,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512200.SH,True,0.002363810364575203,5.0,46,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159901.SZ,True,-0.05045354817758,3.0,47,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,516150.SH,True,-0.0670788430869231,4.0,48,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512660.SH,True,-0.3099849283308208,3.0,49,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159865.SZ,True,-0.37875968191286047,2.0,50,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515880.SH,True,-0.4936626336219556,3.0,51,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159869.SZ,True,-0.5375327653650677,3.0,52,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159825.SZ,True,-0.7980966472863328,2.0,53,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159201.SZ,False,,,,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159206.SZ,False,,,,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159209.SZ,False,,,,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159326.SZ,False,,,,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159329.SZ,False,,,,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159509.SZ,False,,,,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159518.SZ,False,,,,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159529.SZ,False,,,,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159687.SZ,False,,,,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513120.SH,False,,,,hong_kong,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513290.SH,False,,,,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513310.SH,False,,,,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513400.SH,False,,,,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513730.SH,False,,,,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513750.SH,False,,,,hong_kong,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,520870.SH,False,,,,global,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,563300.SH,False,,,,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,588200.SH,False,,,,a_share,False
rolling_ucb_sampling,2022-01-01/2022-06-30,2022-07-01/2022-12-31,588220.SH,False,,,,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159852.SZ,True,0.8806318564207671,18.0,1,a_share,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159967.SZ,True,0.7447245120638344,9.0,2,a_share,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512980.SH,True,0.6745805060082019,11.0,3,a_share,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510880.SH,True,0.6515492292286821,9.0,4,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159865.SZ,True,0.6419341097541821,14.0,5,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,164824.SZ,True,0.6225214148486528,69.0,6,global,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510050.SH,True,0.6183847150451277,8.0,7,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159985.SZ,True,0.5914732650255143,79.0,8,commodity,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515790.SH,True,0.5871797007028466,11.0,9,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159915.SZ,True,0.5695738181579141,12.0,10,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512890.SH,True,0.5572322083954484,8.0,11,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512200.SH,True,0.5527121808903295,11.0,12,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513180.SH,True,0.5438617675957461,41.0,13,hong_kong,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510180.SH,True,0.5345973949137892,10.0,14,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159928.SZ,True,0.528088648013318,10.0,15,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,562500.SH,True,0.5046429110098217,9.0,16,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513100.SH,True,0.49881656092834015,54.0,17,global,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159796.SZ,True,0.4820558491704728,10.0,18,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515210.SH,True,0.4815361075023145,14.0,19,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159981.SZ,True,0.4709196225622038,68.0,20,commodity,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513030.SH,True,0.4709187543835967,53.0,21,global,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,160644.SZ,True,0.46708185168713506,72.0,22,global,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513070.SH,True,0.45406473070819003,31.0,23,hong_kong,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159611.SZ,True,0.45071863525721945,13.0,24,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513120.SH,True,0.43759867850485024,100.0,25,hong_kong,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159766.SZ,True,0.42640846420860057,9.0,26,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,518880.SH,True,0.41900653650480346,72.0,27,commodity,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510300.SH,True,0.4157245700270099,7.0,28,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,161226.SZ,True,0.4096273979892129,70.0,29,commodity,True
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159980.SZ,True,0.39791236410074493,57.0,30,commodity,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159825.SZ,True,0.3960875293272901,7.0,31,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513290.SH,True,0.35512833807442035,50.0,32,global,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515220.SH,True,0.35493593797537804,8.0,33,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513080.SH,True,0.35077828984987136,25.0,34,global,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159869.SZ,True,0.3506085945197568,7.0,35,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159851.SZ,True,0.33156948382213325,6.0,36,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,501018.SH,True,0.27346584980298844,54.0,37,commodity,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159920.SZ,True,0.26376888311091207,28.0,38,hong_kong,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513880.SH,True,0.26034836160245256,52.0,39,global,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513500.SH,True,0.259872929206119,25.0,40,global,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510500.SH,True,0.24629629926087568,6.0,41,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512400.SH,True,0.23699489298867402,4.0,42,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512800.SH,True,0.23497503352025517,8.0,43,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512100.SH,True,0.21958021792774943,8.0,44,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159901.SZ,True,0.19266527769049033,6.0,45,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512880.SH,True,0.19156359456454472,5.0,46,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515880.SH,True,0.14476544540520206,7.0,47,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159870.SZ,True,0.12160387273602886,6.0,48,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,516150.SH,True,0.11135505261977748,6.0,49,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510210.SH,True,0.04377471218220989,5.0,50,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512170.SH,True,0.011644163744023467,4.0,51,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512660.SH,True,-0.1470777086959092,5.0,52,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588000.SH,True,-0.16631287577750253,5.0,53,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512040.SH,True,-0.18485896655174117,2.0,54,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159949.SZ,True,-0.3169034574871324,2.0,55,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159201.SZ,False,,,,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159206.SZ,False,,,,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159209.SZ,False,,,,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159326.SZ,False,,,,a_share,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159329.SZ,False,,,,global,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159509.SZ,False,,,,global,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159518.SZ,False,,,,global,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159529.SZ,False,,,,global,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159687.SZ,False,,,,global,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513310.SH,False,,,,global,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513400.SH,False,,,,global,False
rolling_ucb_sampling,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513730.SH,False,,,,global,False
