training_year,trial,codes,sharpe
2021,52,159852.SZ|159869.SZ|159928.SZ|164824.SZ|501018.SH|510180.SH|510500.SH|512170.SH|512400.SH|512880.SH|512890.SH|513880.SH|515210.SH|515220.SH|516150.SH,0.3215039900410257
2021,53,159852.SZ|159949.SZ|159980.SZ|164824.SZ|510180.SH|512040.SH|512400.SH|512800.SH|512880.SH|512890.SH|513500.SH|515220.SH|515790.SH|515880.SH|516150.SH,1.0123156332884675
2021,54,159852.SZ|159920.SZ|159928.SZ|159967.SZ|159985.SZ|510050.SH|510210.SH|510300.SH|512800.SH|512980.SH|513030.SH|513180.SH|513500.SH|518880.SH|588000.SH,-1.3509942584446981
2021,55,159920.SZ|159928.SZ|159981.SZ|510180.SH|510300.SH|512100.SH|512200.SH|512400.SH|512660.SH|512800.SH|512890.SH|513500.SH|513880.SH|515790.SH|518880.SH,-0.48043911152582813
2021,56,159851.SZ|159915.SZ|159967.SZ|510300.SH|512040.SH|512100.SH|512400.SH|512660.SH|512890.SH|513030.SH|513080.SH|513180.SH|513880.SH|515790.SH|518880.SH,0.06866252635284963
2021,57,159825.SZ|159865.SZ|159870.SZ|159901.SZ|159980.SZ|159981.SZ|510500.SH|510880.SH|512880.SH|512890.SH|513500.SH|513880.SH|515220.SH|515880.SH|518880.SH,0.36031156032632916
2021,58,159851.SZ|159852.SZ|159870.SZ|159901.SZ|159920.SZ|159949.SZ|160644.SZ|510210.SH|512800.SH|513180.SH|513500.SH|515220.SH|515790.SH|516150.SH|588000.SH,0.5312034417195792
2021,59,159851.SZ|159865.SZ|159869.SZ|161226.SZ|164824.SZ|510050.SH|510300.SH|510500.SH|512200.SH|512880.SH|512980.SH|513500.SH|513880.SH|515220.SH|516150.SH,-0.022874058157805886
2021,60,159949.SZ|159981.SZ|160644.SZ|510050.SH|510300.SH|510880.SH|512100.SH|512890.SH|513030.SH|513100.SH|513180.SH|515210.SH|515220.SH|515790.SH|588000.SH,0.8637353871251957
2021,61,159851.SZ|159915.SZ|159980.SZ|160644.SZ|510050.SH|510210.SH|512170.SH|512400.SH|512660.SH|512980.SH|513030.SH|513080.SH|513180.SH|513500.SH|515790.SH,0.4024822181418379
2021,62,159825.SZ|159869.SZ|159915.SZ|159949.SZ|159980.SZ|164824.SZ|510050.SH|510500.SH|510880.SH|512200.SH|512400.SH|513500.SH|515220.SH|515880.SH|516150.SH,0.5636254140984341
2021,63,159949.SZ|159967.SZ|164824.SZ|501018.SH|510050.SH|510180.SH|510500.SH|510880.SH|512170.SH|512660.SH|512800.SH|512980.SH|513880.SH|515210.SH|515220.SH,0.49402268413393163
2021,64,159825.SZ|159851.SZ|159869.SZ|159901.SZ|159985.SZ|510210.SH|510300.SH|510880.SH|512400.SH|512800.SH|513080.SH|513500.SH|515210.SH|515880.SH|588000.SH,0.25435276756402514
2021,65,159865.SZ|159949.SZ|159985.SZ|160644.SZ|510050.SH|510500.SH|512100.SH|512660.SH|512800.SH|512980.SH|513080.SH|515210.SH|515220.SH|515880.SH|588000.SH,0.012770925400166853
2021,66,159851.SZ|159869.SZ|159915.SZ|159980.SZ|159985.SZ|501018.SH|510050.SH|510180.SH|512040.SH|512100.SH|513500.SH|513880.SH|515220.SH|515880.SH|518880.SH,0.6583302885633003
2021,67,159851.SZ|159852.SZ|159870.SZ|159915.SZ|159920.SZ|159985.SZ|510500.SH|512880.SH|512890.SH|512980.SH|513080.SH|513180.SH|515220.SH|516150.SH|518880.SH,-0.5618250437351866
2021,68,159949.SZ|159967.SZ|159985.SZ|161226.SZ|501018.SH|510300.SH|510500.SH|512100.SH|512170.SH|512200.SH|512880.SH|512890.SH|513100.SH|513500.SH|513880.SH,0.5596711353685965
2021,69,159870.SZ|159915.SZ|159920.SZ|159981.SZ|164824.SZ|510210.SH|512040.SH|512100.SH|512170.SH|512200.SH|512660.SH|512890.SH|513100.SH|515210.SH|515880.SH,1.0114521496399747
2021,70,159825.SZ|159901.SZ|159949.SZ|159967.SZ|159985.SZ|510050.SH|510500.SH|510880.SH|512040.SH|512660.SH|513030.SH|513180.SH|513880.SH|515880.SH|518880.SH,-0.7753783183858853
2021,71,159869.SZ|159949.SZ|159985.SZ|164824.SZ|501018.SH|510180.SH|510210.SH|510500.SH|512400.SH|512880.SH|512890.SH|513100.SH|513180.SH|513880.SH|515880.SH,0.9694632881428404
2021,72,159915.SZ|159949.SZ|159981.SZ|161226.SZ|510050.SH|512040.SH|512200.SH|512400.SH|512880.SH|512980.SH|513100.SH|513180.SH|513880.SH|515790.SH|518880.SH,0.025978812509221287
2021,73,159851.SZ|159852.SZ|159869.SZ|510300.SH|510880.SH|512100.SH|512200.SH|513030.SH|513100.SH|513500.SH|513880.SH|515790.SH|515880.SH|518880.SH|588000.SH,-0.9871547913574981
2021,74,159852.SZ|159865.SZ|159981.SZ|159985.SZ|161226.SZ|510050.SH|510500.SH|512400.SH|513100.SH|513180.SH|513500.SH|515210.SH|515880.SH|516150.SH|588000.SH,0.3015935412749878
2021,75,159851.SZ|159852.SZ|159870.SZ|159915.SZ|159928.SZ|159949.SZ|159967.SZ|159980.SZ|501018.SH|510050.SH|510180.SH|510210.SH|512100.SH|513500.SH|515880.SH,0.6003765047779008
2021,76,159851.SZ|159865.SZ|160644.SZ|501018.SH|510180.SH|510500.SH|510880.SH|512400.SH|512880.SH|512890.SH|513030.SH|513100.SH|513500.SH|513880.SH|518880.SH,0.39455920774124914
2021,77,159825.SZ|159869.SZ|159870.SZ|159915.SZ|159981.SZ|510050.SH|510210.SH|510500.SH|512200.SH|512800.SH|512880.SH|512980.SH|513030.SH|513100.SH|588000.SH,-0.16733546385616652
2021,78,159851.SZ|159852.SZ|159967.SZ|159981.SZ|160644.SZ|164824.SZ|501018.SH|510210.SH|513080.SH|513100.SH|513880.SH|515210.SH|515220.SH|516150.SH|588000.SH,0.8307556469957825
2021,79,159869.SZ|159870.SZ|159949.SZ|159985.SZ|501018.SH|510050.SH|510180.SH|510300.SH|510880.SH|512170.SH|512200.SH|512400.SH|512660.SH|512880.SH|513030.SH,0.13631402734784903
2021,80,159825.SZ|159852.SZ|160644.SZ|501018.SH|510050.SH|510180.SH|510300.SH|512040.SH|512400.SH|512880.SH|512890.SH|512980.SH|513080.SH|515210.SH|515880.SH,0.8060574607161424
2021,81,159851.SZ|159852.SZ|159928.SZ|159967.SZ|160644.SZ|164824.SZ|501018.SH|512170.SH|512660.SH|512980.SH|513180.SH|513500.SH|513880.SH|515790.SH|588000.SH,1.5435624157612662
2021,82,159825.SZ|159869.SZ|159901.SZ|159915.SZ|159920.SZ|159949.SZ|159980.SZ|160644.SZ|510180.SH|512100.SH|512660.SH|512890.SH|513030.SH|515790.SH|515880.SH,-0.010552430190114185
2021,83,159865.SZ|159869.SZ|159870.SZ|159928.SZ|159980.SZ|159985.SZ|160644.SZ|510180.SH|510210.SH|510880.SH|512660.SH|512880.SH|515220.SH|518880.SH|588000.SH,0.0010166644186728423
2021,84,159869.SZ|159870.SZ|159981.SZ|159985.SZ|161226.SZ|510180.SH|510300.SH|510500.SH|512400.SH|512660.SH|512800.SH|512890.SH|513080.SH|513100.SH|515880.SH,-0.024017876328878147
2021,85,159852.SZ|159869.SZ|159901.SZ|159985.SZ|512200.SH|512800.SH|512880.SH|512890.SH|513030.SH|513080.SH|513100.SH|513180.SH|513500.SH|513880.SH|588000.SH,-0.5816761925568907
2021,86,159825.SZ|159865.SZ|159928.SZ|510180.SH|510500.SH|512040.SH|512200.SH|512400.SH|512880.SH|512980.SH|513080.SH|513880.SH|515210.SH|515880.SH|516150.SH,0.09410874564152481
2021,87,159825.SZ|159869.SZ|159928.SZ|159949.SZ|161226.SZ|510180.SH|510210.SH|512880.SH|513080.SH|513180.SH|515790.SH|515880.SH|516150.SH|518880.SH|588000.SH,-0.9719636916836566
2021,88,159851.SZ|159869.SZ|159920.SZ|159980.SZ|164824.SZ|501018.SH|510210.SH|510500.SH|512100.SH|512200.SH|512400.SH|512660.SH|512980.SH|515880.SH|516150.SH,1.0743068882104274
2021,89,159825.SZ|159852.SZ|159901.SZ|159920.SZ|159928.SZ|159981.SZ|159985.SZ|160644.SZ|501018.SH|510300.SH|512040.SH|512100.SH|512800.SH|512980.SH|513030.SH,0.5883298940125736
2021,90,159870.SZ|159980.SZ|159981.SZ|159985.SZ|510180.SH|510210.SH|510880.SH|512040.SH|512400.SH|512880.SH|512890.SH|512980.SH|513030.SH|513500.SH|588000.SH,1.0098493842276188
2021,91,159852.SZ|159915.SZ|159949.SZ|159980.SZ|159981.SZ|164824.SZ|510180.SH|510210.SH|510880.SH|512100.SH|512200.SH|512400.SH|512800.SH|512980.SH|513500.SH,0.8340393375288307
2021,92,159869.SZ|159870.SZ|159901.SZ|159920.SZ|159967.SZ|161226.SZ|501018.SH|510500.SH|512100.SH|512400.SH|512980.SH|513080.SH|515220.SH|515880.SH|588000.SH,0.5215127522450345
2021,93,159825.SZ|159870.SZ|159901.SZ|159928.SZ|159949.SZ|164824.SZ|510050.SH|510180.SH|510210.SH|512040.SH|512100.SH|512170.SH|513100.SH|513500.SH|515880.SH,0.3998788799650624
2021,94,159869.SZ|159967.SZ|159985.SZ|161226.SZ|510210.SH|510880.SH|512040.SH|512100.SH|512880.SH|513080.SH|513180.SH|513880.SH|516150.SH|518880.SH|588000.SH,-0.4733718535614615
2021,95,159851.SZ|159928.SZ|159967.SZ|159981.SZ|159985.SZ|501018.SH|510300.SH|512100.SH|512980.SH|513030.SH|513080.SH|513180.SH|513500.SH|515790.SH|518880.SH,-0.13962111961976748
2021,96,159851.SZ|160644.SZ|161226.SZ|164824.SZ|510210.SH|510300.SH|512100.SH|512170.SH|512200.SH|512880.SH|513500.SH|515210.SH|515220.SH|515880.SH|518880.SH,-0.1458916982550596
2021,97,159825.SZ|159851.SZ|159869.SZ|159870.SZ|159920.SZ|159928.SZ|159949.SZ|159981.SZ|164824.SZ|512400.SH|513100.SH|513500.SH|515220.SH|515790.SH|518880.SH,-0.023902650965957017
2021,98,159869.SZ|159870.SZ|159901.SZ|159980.SZ|159985.SZ|160644.SZ|161226.SZ|164824.SZ|501018.SH|510180.SH|512200.SH|512880.SH|513100.SH|513500.SH|516150.SH,0.6921667666174668
2021,99,159825.SZ|159865.SZ|159920.SZ|159928.SZ|159949.SZ|161226.SZ|510050.SH|510300.SH|512040.SH|512200.SH|512400.SH|513100.SH|513500.SH|515880.SH|518880.SH,-0.16925072985367995
2021,100,159851.SZ|159870.SZ|159901.SZ|159928.SZ|159949.SZ|159980.SZ|510050.SH|510210.SH|510880.SH|512170.SH|512800.SH|512890.SH|513100.SH|515880.SH|588000.SH,0.4356577956381067
2022,1,159851.SZ|159865.SZ|159869.SZ|159901.SZ|159949.SZ|159980.SZ|159985.SZ|160644.SZ|501018.SH|510300.SH|510500.SH|512400.SH|512800.SH|512980.SH|513100.SH,-0.24734325975327173
2022,2,159611.SZ|159766.SZ|159825.SZ|159865.SZ|159915.SZ|160644.SZ|510210.SH|512170.SH|512660.SH|513070.SH|513880.SH|515790.SH|516150.SH|562500.SH|588000.SH,-2.4438682389356194
2022,3,159825.SZ|159869.SZ|159901.SZ|159928.SZ|159980.SZ|159985.SZ|160644.SZ|501018.SH|510050.SH|512400.SH|512890.SH|513070.SH|513080.SH|515880.SH|562500.SH,-0.6332973651444185
2022,4,159825.SZ|159851.SZ|159869.SZ|159928.SZ|159985.SZ|501018.SH|510050.SH|512100.SH|512400.SH|512890.SH|512980.SH|513070.SH|513080.SH|516150.SH|588000.SH,-0.472527186615253
2022,5,159901.SZ|159928.SZ|159981.SZ|501018.SH|510500.SH|510880.SH|512170.SH|512800.SH|512880.SH|512890.SH|513500.SH|515210.SH|515790.SH|516150.SH|562500.SH,-0.12891695233039105
2022,6,159865.SZ|159920.SZ|159949.SZ|159981.SZ|159985.SZ|161226.SZ|501018.SH|510050.SH|510180.SH|512890.SH|512980.SH|513180.SH|513880.SH|515220.SH|516150.SH,-0.5243232030648639
2022,7,159611.SZ|159852.SZ|159869.SZ|159928.SZ|159949.SZ|159967.SZ|160644.SZ|510210.SH|512800.SH|512980.SH|513030.SH|513100.SH|515220.SH|562500.SH|588000.SH,-1.7750595870221717
2022,8,159766.SZ|159796.SZ|159967.SZ|501018.SH|510180.SH|510500.SH|512200.SH|512400.SH|512660.SH|513080.SH|513180.SH|515790.SH|515880.SH|516150.SH|562500.SH,-0.6988887588045896
2022,9,159865.SZ|159949.SZ|159967.SZ|161226.SZ|510300.SH|510880.SH|512040.SH|512100.SH|512400.SH|512800.SH|512890.SH|513180.SH|513500.SH|513880.SH|588000.SH,-1.356674537646974
2022,10,159611.SZ|159766.SZ|159869.SZ|159870.SZ|159915.SZ|159967.SZ|159980.SZ|159985.SZ|160644.SZ|510180.SH|510210.SH|512100.SH|513080.SH|515220.SH|562500.SH,-0.8391648523054859
2022,11,159611.SZ|159852.SZ|159869.SZ|159920.SZ|159967.SZ|160644.SZ|510180.SH|510210.SH|512660.SH|512890.SH|513070.SH|513080.SH|515790.SH|562500.SH|588000.SH,-2.3125274371204636
2022,12,159796.SZ|159851.SZ|159920.SZ|159949.SZ|159985.SZ|501018.SH|510210.SH|512100.SH|512170.SH|513070.SH|513080.SH|513880.SH|515220.SH|516150.SH|588000.SH,-0.05214705677984464
2022,13,159611.SZ|159852.SZ|159865.SZ|159901.SZ|159915.SZ|159920.SZ|159981.SZ|164824.SZ|510050.SH|510210.SH|512800.SH|513030.SH|513100.SH|513880.SH|515880.SH,-1.054546009888798
2022,14,159611.SZ|159766.SZ|159915.SZ|159949.SZ|159985.SZ|510300.SH|512040.SH|512100.SH|512170.SH|512660.SH|512890.SH|513080.SH|515210.SH|515220.SH|518880.SH,-0.6824069640216052
2022,15,159796.SZ|159865.SZ|159869.SZ|159870.SZ|159901.SZ|159915.SZ|159920.SZ|159980.SZ|164824.SZ|510180.SH|512200.SH|512880.SH|513080.SH|515880.SH|588000.SH,-1.3678070481333875
2022,16,159766.SZ|159825.SZ|159901.SZ|159915.SZ|159980.SZ|161226.SZ|510180.SH|510300.SH|510500.SH|510880.SH|512400.SH|513030.SH|513100.SH|513180.SH|518880.SH,-0.9267881879720035
2022,17,159766.SZ|159796.SZ|159851.SZ|159985.SZ|164824.SZ|512100.SH|512170.SH|512400.SH|512980.SH|513030.SH|513100.SH|513500.SH|513880.SH|515220.SH|515790.SH,-0.1940956024228622
2022,18,159796.SZ|159825.SZ|159869.SZ|159870.SZ|159920.SZ|159967.SZ|159981.SZ|161226.SZ|510500.SH|512890.SH|512980.SH|513180.SH|513500.SH|515790.SH|562500.SH,-1.3263079144198544
2022,19,159611.SZ|159796.SZ|159852.SZ|159915.SZ|159928.SZ|159949.SZ|161226.SZ|164824.SZ|501018.SH|512170.SH|512400.SH|512980.SH|515880.SH|562500.SH|588000.SH,-1.4870805399692926
2022,20,159865.SZ|159928.SZ|159980.SZ|161226.SZ|501018.SH|510300.SH|512100.SH|512170.SH|512400.SH|512660.SH|513070.SH|513500.SH|513880.SH|515790.SH|588000.SH,-1.7043810148197363
2022,21,159766.SZ|159796.SZ|159825.SZ|159852.SZ|159869.SZ|159980.SZ|159981.SZ|164824.SZ|510210.SH|512200.SH|512400.SH|512800.SH|513030.SH|513180.SH|518880.SH,-0.5720540740555807
2022,22,159611.SZ|159766.SZ|159796.SZ|159851.SZ|164824.SZ|501018.SH|510050.SH|512100.SH|512400.SH|512800.SH|513030.SH|513080.SH|513100.SH|515220.SH|515790.SH,-0.14660427310732801
2022,23,159766.SZ|159796.SZ|159851.SZ|159920.SZ|159928.SZ|160644.SZ|510180.SH|510210.SH|510880.SH|512040.SH|512100.SH|512880.SH|512890.SH|512980.SH|513080.SH,-1.303925121089472
2022,24,159766.SZ|159825.SZ|159901.SZ|159967.SZ|159981.SZ|159985.SZ|510300.SH|510500.SH|512100.SH|512170.SH|512200.SH|512890.SH|512980.SH|513500.SH|588000.SH,-0.0960061464728901
2022,25,159766.SZ|159852.SZ|159915.SZ|159920.SZ|159967.SZ|164824.SZ|501018.SH|510500.SH|510880.SH|512170.SH|512200.SH|512660.SH|512800.SH|513500.SH|515210.SH,-0.7691078232695082
2022,26,159611.SZ|159825.SZ|159869.SZ|159901.SZ|159915.SZ|159928.SZ|159949.SZ|159980.SZ|501018.SH|512040.SH|513070.SH|513100.SH|515210.SH|515220.SH|516150.SH,-0.9653122452450765
2022,27,159869.SZ|159901.SZ|159915.SZ|159949.SZ|510050.SH|510210.SH|510500.SH|510880.SH|512100.SH|512200.SH|513030.SH|513080.SH|513100.SH|513880.SH|518880.SH,-1.4162465524863181
2022,28,159611.SZ|159825.SZ|159865.SZ|159870.SZ|159981.SZ|159985.SZ|161226.SZ|164824.SZ|510210.SH|510880.SH|512100.SH|512660.SH|513880.SH|515220.SH|588000.SH,-1.2247269622137928
2022,29,159851.SZ|159865.SZ|159869.SZ|159870.SZ|159915.SZ|159920.SZ|159928.SZ|159985.SZ|164824.SZ|512040.SH|512800.SH|513180.SH|513880.SH|518880.SH|562500.SH,-0.5313025479620828
2022,30,159869.SZ|159915.SZ|159985.SZ|510050.SH|510180.SH|510210.SH|512100.SH|512170.SH|512800.SH|512890.SH|513100.SH|513180.SH|513880.SH|515790.SH|516150.SH,-0.28838098612915675
2022,31,159869.SZ|159870.SZ|159928.SZ|159949.SZ|160644.SZ|161226.SZ|164824.SZ|510210.SH|512040.SH|513070.SH|513100.SH|513180.SH|513500.SH|515880.SH|518880.SH,-1.0121253894044213
2022,32,159611.SZ|159796.SZ|159825.SZ|159869.SZ|159870.SZ|159901.SZ|161226.SZ|510050.SH|512200.SH|512400.SH|512800.SH|512980.SH|513070.SH|513880.SH|562500.SH,-1.9087497573467918
2022,33,159611.SZ|159825.SZ|159852.SZ|159869.SZ|159967.SZ|501018.SH|510180.SH|512800.SH|512880.SH|513030.SH|513080.SH|513500.SH|515210.SH|515790.SH|515880.SH,-1.0812829475524968
2022,34,159766.SZ|159825.SZ|159852.SZ|159865.SZ|159967.SZ|159981.SZ|164824.SZ|501018.SH|510180.SH|510880.SH|512890.SH|512980.SH|513030.SH|562500.SH|588000.SH,-0.7239445132294315
2022,35,159796.SZ|159825.SZ|159920.SZ|159928.SZ|159949.SZ|159985.SZ|512100.SH|512170.SH|512400.SH|512660.SH|512880.SH|512980.SH|513100.SH|513880.SH|515880.SH,-0.9522275627557526
2022,36,159611.SZ|159869.SZ|159901.SZ|159920.SZ|510050.SH|510500.SH|510880.SH|512100.SH|512170.SH|512660.SH|512800.SH|513180.SH|513500.SH|515790.SH|516150.SH,-1.5618593739389013
2022,37,159766.SZ|159825.SZ|159869.SZ|159920.SZ|159949.SZ|159967.SZ|512400.SH|512660.SH|512890.SH|513030.SH|513070.SH|513080.SH|513100.SH|516150.SH|518880.SH,-1.4344955430787207
2022,38,159611.SZ|159825.SZ|159865.SZ|159869.SZ|159915.SZ|159920.SZ|159928.SZ|159985.SZ|510500.SH|512040.SH|513100.SH|513500.SH|515790.SH|518880.SH|588000.SH,-1.2313624189442924
2022,39,159611.SZ|159766.SZ|159851.SZ|159870.SZ|159901.SZ|159980.SZ|501018.SH|510180.SH|510500.SH|512100.SH|512660.SH|513080.SH|515210.SH|515220.SH|516150.SH,-1.1081086114642404
2022,40,159611.SZ|159901.SZ|159915.SZ|159920.SZ|159928.SZ|160644.SZ|161226.SZ|510050.SH|512040.SH|512200.SH|513070.SH|515210.SH|515790.SH|515880.SH|562500.SH,-1.683080863117192
2022,41,159611.SZ|159766.SZ|159851.SZ|159852.SZ|159870.SZ|159920.SZ|159928.SZ|159985.SZ|164824.SZ|510180.SH|512170.SH|512660.SH|513180.SH|513500.SH|516150.SH,-0.5959427202289485
2022,42,159865.SZ|159915.SZ|159928.SZ|159967.SZ|161226.SZ|501018.SH|510180.SH|510210.SH|510880.SH|512170.SH|512800.SH|512980.SH|513030.SH|513880.SH|515880.SH,-1.0001135779220447
2022,43,159611.SZ|159949.SZ|159981.SZ|510050.SH|510210.SH|512100.SH|512200.SH|512800.SH|512880.SH|512980.SH|513100.SH|515220.SH|515880.SH|516150.SH|588000.SH,-1.1268256364172335
2022,44,159766.SZ|159825.SZ|159852.SZ|159980.SZ|160644.SZ|510050.SH|510180.SH|512040.SH|512200.SH|512890.SH|512980.SH|515220.SH|515880.SH|562500.SH|588000.SH,-1.04317894101463
2022,45,159611.SZ|159949.SZ|159985.SZ|160644.SZ|161226.SZ|510050.SH|510180.SH|510880.SH|512170.SH|512200.SH|512660.SH|512890.SH|513080.SH|513880.SH|588000.SH,-0.8071425759373956
2022,46,159865.SZ|159915.SZ|159949.SZ|160644.SZ|161226.SZ|501018.SH|512400.SH|512660.SH|512890.SH|512980.SH|513070.SH|513080.SH|515790.SH|516150.SH|588000.SH,-1.589750563891275
2022,47,159766.SZ|159796.SZ|159865.SZ|159869.SZ|159928.SZ|159949.SZ|159980.SZ|159981.SZ|510180.SH|510300.SH|510500.SH|513880.SH|515880.SH|518880.SH|562500.SH,-0.9669187491400252
2022,48,159915.SZ|159949.SZ|161226.SZ|501018.SH|510300.SH|512100.SH|512170.SH|512200.SH|512400.SH|512800.SH|512980.SH|513100.SH|513500.SH|516150.SH|518880.SH,-0.05343916422266499
2022,49,159766.SZ|159967.SZ|159980.SZ|160644.SZ|510180.SH|510210.SH|512170.SH|512200.SH|512400.SH|512890.SH|515790.SH|516150.SH|518880.SH|562500.SH|588000.SH,-0.5206402978263083
2022,50,159611.SZ|159851.SZ|159852.SZ|159865.SZ|159869.SZ|159915.SZ|159985.SZ|512100.SH|512170.SH|512400.SH|513070.SH|513100.SH|513180.SH|513880.SH|515790.SH,-1.2713375594856762
2022,51,159825.SZ|159851.SZ|159852.SZ|159865.SZ|159869.SZ|159870.SZ|159981.SZ|510210.SH|510300.SH|512040.SH|512400.SH|512800.SH|515790.SH|515880.SH|518880.SH,-1.4177215364418179
2022,52,159825.SZ|159852.SZ|159928.SZ|159980.SZ|164824.SZ|501018.SH|510050.SH|510180.SH|512170.SH|512200.SH|513180.SH|513500.SH|515210.SH|562500.SH|588000.SH,-0.5718984410763784
2022,53,159611.SZ|159766.SZ|159851.SZ|159852.SZ|159915.SZ|159920.SZ|159985.SZ|164824.SZ|501018.SH|510500.SH|510880.SH|513080.SH|515790.SH|516150.SH|562500.SH,0.1470704743672065
2022,54,159825.SZ|159865.SZ|159870.SZ|159920.SZ|159980.SZ|160644.SZ|161226.SZ|501018.SH|510050.SH|510500.SH|512400.SH|512880.SH|513080.SH|513180.SH|515880.SH,-1.160649259091657
2022,55,159825.SZ|159865.SZ|159870.SZ|159901.SZ|159920.SZ|159928.SZ|159949.SZ|159981.SZ|159985.SZ|510300.SH|512170.SH|512400.SH|512980.SH|518880.SH|562500.SH,-0.47865808450907954
2022,56,159766.SZ|159869.SZ|159870.SZ|159920.SZ|159980.SZ|159981.SZ|161226.SZ|164824.SZ|510180.SH|510880.SH|512040.SH|512880.SH|513080.SH|513500.SH|516150.SH,-1.478426167876732
2022,57,159611.SZ|159766.SZ|159865.SZ|159870.SZ|159901.SZ|159949.SZ|159980.SZ|161226.SZ|510180.SH|510500.SH|512200.SH|512880.SH|513500.SH|515220.SH|516150.SH,-1.3026780819150854
2022,58,159870.SZ|159928.SZ|159981.SZ|510050.SH|510180.SH|510210.SH|510300.SH|512660.SH|512800.SH|512880.SH|513070.SH|515880.SH|518880.SH|562500.SH|588000.SH,-1.672309017045702
2022,59,159865.SZ|159915.SZ|159928.SZ|160644.SZ|510500.SH|510880.SH|512040.SH|512100.SH|512400.SH|513100.SH|515790.SH|516150.SH|518880.SH|562500.SH|588000.SH,-1.6620666522234206
2022,60,159901.SZ|159915.SZ|159981.SZ|159985.SZ|161226.SZ|510880.SH|512100.SH|512200.SH|512800.SH|513180.SH|513500.SH|513880.SH|518880.SH|562500.SH|588000.SH,0.04777505962911134
2022,61,159766.SZ|159825.SZ|159870.SZ|159949.SZ|159985.SZ|161226.SZ|164824.SZ|501018.SH|512660.SH|513100.SH|513880.SH|515210.SH|515220.SH|518880.SH|588000.SH,-0.3444035656155327
2022,62,159825.SZ|159920.SZ|159967.SZ|159981.SZ|159985.SZ|160644.SZ|164824.SZ|510300.SH|510500.SH|512660.SH|512880.SH|513080.SH|513100.SH|516150.SH|518880.SH,-0.20794621387643505
2022,63,159766.SZ|159852.SZ|159869.SZ|159920.SZ|159928.SZ|159949.SZ|161226.SZ|510300.SH|512400.SH|512980.SH|515210.SH|515790.SH|515880.SH|516150.SH|588000.SH,-2.168246943024518
2022,64,159611.SZ|159766.SZ|159796.SZ|159851.SZ|159869.SZ|159980.SZ|161226.SZ|501018.SH|512400.SH|512880.SH|512890.SH|512980.SH|513030.SH|513180.SH|515790.SH,-0.6655243496047111
2022,65,159766.SZ|159865.SZ|159949.SZ|159967.SZ|164824.SZ|510180.SH|510500.SH|510880.SH|512400.SH|512800.SH|512980.SH|513880.SH|515880.SH|518880.SH|588000.SH,-1.5471883316842328
2022,66,159611.SZ|159796.SZ|159851.SZ|159901.SZ|159915.SZ|159967.SZ|510300.SH|510500.SH|512170.SH|512660.SH|512800.SH|512890.SH|513030.SH|516150.SH|588000.SH,-1.6057626646861245
2022,67,159611.SZ|159825.SZ|159865.SZ|159869.SZ|501018.SH|510300.SH|512200.SH|512660.SH|512800.SH|512890.SH|512980.SH|513100.SH|513500.SH|516150.SH|562500.SH,-1.4236426951607402
2022,68,159825.SZ|159851.SZ|159865.SZ|159901.SZ|159949.SZ|159980.SZ|501018.SH|512100.SH|512660.SH|512800.SH|512980.SH|513030.SH|513080.SH|515220.SH|562500.SH,-1.049685612459884
2022,69,159825.SZ|159980.SZ|161226.SZ|510050.SH|510210.SH|510500.SH|510880.SH|512040.SH|512880.SH|513030.SH|513180.SH|513500.SH|515220.SH|515790.SH|588000.SH,-0.927436554972208
2022,70,159852.SZ|159869.SZ|159901.SZ|159967.SZ|159981.SZ|510180.SH|512170.SH|512200.SH|512890.SH|513070.SH|515220.SH|515790.SH|516150.SH|562500.SH|588000.SH,-0.6697399549215296
2022,71,159915.SZ|159928.SZ|159967.SZ|159981.SZ|164824.SZ|510050.SH|510300.SH|512040.SH|512400.SH|512800.SH|513030.SH|513080.SH|513100.SH|515210.SH|515220.SH,-0.49618854677665963
2022,72,159851.SZ|159967.SZ|159980.SZ|164824.SZ|510180.SH|510210.SH|512100.SH|512800.SH|513100.SH|513180.SH|513500.SH|515880.SH|516150.SH|562500.SH|588000.SH,-0.8738588439558276
2022,73,159766.SZ|159851.SZ|159870.SZ|159915.SZ|159920.SZ|159967.SZ|159980.SZ|160644.SZ|512170.SH|512400.SH|512890.SH|513500.SH|515210.SH|515220.SH|562500.SH,-0.7356513278057465
2022,74,159796.SZ|159825.SZ|159865.SZ|159967.SZ|159980.SZ|159981.SZ|161226.SZ|510210.SH|510300.SH|510880.SH|512170.SH|512400.SH|513070.SH|518880.SH|588000.SH,-0.6728733733308842
2022,75,159611.SZ|159796.SZ|159852.SZ|159865.SZ|159869.SZ|159870.SZ|159949.SZ|159985.SZ|512660.SH|512800.SH|512980.SH|513070.SH|513180.SH|513500.SH|515790.SH,-1.4614025938318869
2022,76,159851.SZ|159870.SZ|159920.SZ|159928.SZ|164824.SZ|510180.SH|510210.SH|510880.SH|512400.SH|512890.SH|512980.SH|513080.SH|513100.SH|515210.SH|515790.SH,-1.2742052941593518
2022,77,159611.SZ|159870.SZ|159915.SZ|159949.SZ|159981.SZ|510180.SH|510300.SH|512200.SH|512890.SH|513070.SH|513080.SH|513500.SH|515210.SH|515220.SH|515880.SH,-0.9848200365653392
