training_year,holding_year,code,eligible,shapley_score,standard_error,included_mean_sharpe,excluded_mean_sharpe,included_count,excluded_count,rank,selected
2023,2024,513880.SH,True,0.4640700221992478,0.1478140894214189,-0.04607989479168265,-0.5101499169909305,12,88,3,True
2023,2024,159687.SZ,True,0.4084879073596976,0.12387117537938583,-0.16035022102803848,-0.5688381283877361,28,72,4,True
2023,2024,159985.SZ,True,0.3359673913774993,0.14275567792607943,-0.18232792731124625,-0.5182953186887456,19,81,5,True
2023,2024,513030.SH,True,0.28620597052772645,0.13546517340289685,-0.239807036431226,-0.5260130069589525,25,75,6,True
2023,2024,515880.SH,True,0.2820836302102452,0.13800601579892474,-0.2570029731798492,-0.5390866033900944,30,70,7,True
2023,2024,512890.SH,True,0.25092334803606386,0.13421674613926762,-0.2788151707017761,-0.52973851873784,30,70,8,True
2023,2024,518880.SH,True,0.23851286546637573,0.13706638988595563,-0.2875025085005578,-0.5260153739669335,30,70,9,True
2023,2024,513290.SH,True,0.2327270901037513,0.13331937899534582,-0.28922528035335743,-0.5219523704571087,29,71,10,True
2023,2024,512880.SH,True,0.207871251068027,0.12489135093266082,-0.30895163857940194,-0.516822889647429,30,70,11,True
2023,2024,160644.SZ,True,0.201219685549403,0.13074455122461953,-0.3136077344424388,-0.5148274199918418,30,70,12,True
2023,2024,513500.SH,True,0.14612943293545533,0.1342434464209827,-0.34486443962542934,-0.49099387256088467,25,75,13,True
2023,2024,513080.SH,True,0.1406082229273462,0.1680889081520121,-0.3475992649022377,-0.4882074878295839,24,76,14,True
2023,2024,512800.SH,True,0.11566087330792352,0.13571325664645373,-0.37465551174455364,-0.49031638505247715,31,69,15,True
2023,2024,512170.SH,True,0.1015751098749163,0.15995662376592823,-0.37726443082208444,-0.47883954069700074,24,76,16,False
2023,2024,562500.SH,True,0.09618765489766773,0.13313029495593642,-0.38135889660479333,-0.47754655150246106,24,76,17,False
2023,2024,510210.SH,True,0.09557594120395874,0.13389584881370856,-0.3866025960722101,-0.48217853727616883,29,71,18,False
2023,2024,159870.SZ,True,0.0931247451407683,0.14483112044496388,-0.3883429452770754,-0.4814676904178437,29,71,19,False
2023,2024,159967.SZ,True,0.07698129634830975,0.17112974673050005,-0.39364629021185604,-0.4706275865601658,21,79,20,False
2023,2024,588200.SH,True,0.07162491077612498,0.16714780797377116,-0.3993103330294046,-0.4709352438055296,23,77,21,False
2023,2024,588000.SH,True,0.0689006756207921,0.14805676777800902,-0.4048530278800504,-0.4737537035008425,28,72,22,False
2023,2024,501018.SH,True,0.06481927093988665,0.19215930722348412,-0.4026060975751114,-0.46742536851499805,20,80,23,False
2023,2024,512040.SH,True,0.053690391021099404,0.143838215279085,-0.41580443279182916,-0.46949482381292856,28,72,24,False
2023,2024,515790.SH,True,0.050772669915281676,0.1380160453952721,-0.42044382548378206,-0.47121649539906374,33,67,25,False
2023,2024,510050.SH,True,0.043643226697435644,0.1551165949702186,-0.42085622976999537,-0.464499456467431,23,77,26,False
2023,2024,510880.SH,True,0.04151799969811043,0.12824964574658448,-0.4241533745474002,-0.46567137424551064,27,73,27,False
2023,2024,512980.SH,True,0.037687552095131915,0.1347061665915174,-0.4265727257766232,-0.4642602778717551,26,74,28,False
2023,2024,513310.SH,True,0.03362081635991093,0.14764164965069151,-0.4299183183842858,-0.4635391347441967,27,73,29,False
2023,2024,513120.SH,True,0.024467333616459974,0.14171485539246756,-0.437823727467828,-0.46229106108428797,32,68,30,False
2023,2024,159981.SZ,True,0.022146640639751247,0.13562357151138318,-0.4378515338472074,-0.4599981744869586,25,75,31,False
2023,2024,159869.SZ,True,0.021553753928211405,0.17034468447985365,-0.4372185111844516,-0.458772265112663,20,80,32,False
2023,2024,513180.SH,True,0.018896901544731448,0.1451334114396187,-0.44028883816847214,-0.4591857397132036,25,75,33,False
2023,2024,159928.SZ,True,-0.03649063492621568,0.1362104595096369,-0.4825593032202069,-0.4460686682939912,23,77,34,False
2023,2024,512200.SH,True,-0.06695343969069995,0.16814510181729028,-0.5086938004764877,-0.44174036078578777,19,81,35,False
2023,2024,510180.SH,True,-0.07048109438188072,0.13863378135601062,-0.5045030913381561,-0.43402199695627536,29,71,36,False
2023,2024,512100.SH,True,-0.09637705460335094,0.13811476364734465,-0.5142152881810983,-0.41783823357774735,38,62,37,False
2023,2024,510500.SH,True,-0.09913502296412963,0.14880559449789163,-0.5248473806315528,-0.42571235766742316,29,71,38,False
2023,2024,516150.SH,True,-0.14262510116873023,0.16023656159460195,-0.5614303402035684,-0.4188052390348382,25,75,39,False
2023,2024,515210.SH,True,-0.14460758407121982,0.13096744143837344,-0.5542407473361625,-0.40963316326494265,31,69,40,False
2023,2024,159796.SZ,True,-0.16281374375498003,0.14104477743198066,-0.5781999595808056,-0.4153862158258256,24,76,41,False
2023,2024,159865.SZ,True,-0.19570433861739633,0.14121314411871558,-0.6071108984485899,-0.41140655983119356,22,78,42,False
2023,2024,159915.SZ,True,-0.20172209615083747,0.14213202193568472,-0.6017186445171321,-0.3999965483662946,27,73,43,False
2023,2024,513070.SH,True,-0.21574312237589893,0.17325261893231195,-0.6205837185564629,-0.40484059618056395,23,77,44,False
2023,2024,515220.SH,True,-0.21845199812977717,0.1511316037477882,-0.605193393036567,-0.3867413949067899,31,69,45,False
2023,2024,512400.SH,True,-0.2244185430983912,0.18083215131223954,-0.6362405342367177,-0.41182199113832646,19,81,46,False
2023,2024,159920.SZ,True,-0.22922759833821743,0.1585509352226495,-0.6309667650474482,-0.40173916670923077,23,77,47,False
2023,2024,159901.SZ,True,-0.23602813806336465,0.15218426853296588,-0.6220414923520097,-0.386013354288645,29,71,48,False
2023,2024,510300.SH,True,-0.2362393421580234,0.131970912558367,-0.6127418735728964,-0.37650253141487305,33,67,49,False
2023,2024,159949.SZ,True,-0.2420322564609984,0.13852858756545083,-0.6311450615435495,-0.38911280508255114,27,73,50,False
2023,2024,159852.SZ,True,-0.25720281694439884,0.1704469590602695,-0.6730839087297599,-0.41588109178536103,15,85,51,False
2023,2024,159766.SZ,True,-0.25845307630781383,0.14812210662457576,-0.645716790794803,-0.3872637144869892,26,74,52,False
2023,2024,159825.SZ,True,-0.27989354077155687,0.15389949188804586,-0.6811752823519818,-0.4012817415804249,19,81,53,False
2023,2024,159980.SZ,True,-0.2867932810612233,0.14789039515123742,-0.666688542312326,-0.3798952612511027,26,74,54,False
2023,2024,159851.SZ,True,-0.33112625513696636,0.12514813214098164,-0.6895611554742669,-0.3584349003373005,29,71,55,False
2023,2024,161226.SZ,True,-0.3700557937404621,0.13158277096928228,-0.7172011278827489,-0.3471453341422868,29,71,56,False
2023,2024,512660.SH,True,-0.3906281626761133,0.14374405028699716,-0.7552451995876279,-0.36461703691151465,23,77,57,False
2023,2024,159611.SZ,True,-0.4391006364562305,0.15941372919126917,-0.8013510171274428,-0.36225038067121235,21,79,58,False
2023,2024,159201.SZ,False,,,,,0,100,,False
2023,2024,159206.SZ,False,,,,,0,100,,False
2023,2024,159209.SZ,False,,,,,0,100,,False
2023,2024,159326.SZ,False,,,,,0,100,,False
2023,2024,159329.SZ,False,,,,,0,100,,False
2023,2024,159509.SZ,False,,,,,0,100,,False
2023,2024,159518.SZ,False,,,,,0,100,,False
2023,2024,159529.SZ,False,,,,,0,100,,False
2023,2024,513400.SH,False,,,,,0,100,,False
2023,2024,513730.SH,False,,,,,0,100,,False
2023,2024,513750.SH,False,,,,,0,100,,False
2023,2024,520870.SH,False,,,,,0,100,,False
2023,2024,563300.SH,False,,,,,0,100,,False
2023,2024,588220.SH,False,,,,,0,100,,False
2024,2025,513100.SH,True,0.5810303479625913,0.12120405713599662,0.7773252017310419,0.19629485376845054,14,86,1,True
2024,2025,159687.SZ,True,0.5230397622355263,0.11344712896926029,0.6803797194045685,0.15733995716904228,23,77,2,True
2024,2025,159509.SZ,True,0.47509284298623156,0.11017993513117615,0.633958734722887,0.1588658917366554,25,75,3,True
2024,2025,512800.SH,True,0.37871094895570934,0.12735831359277905,0.5957562996060092,0.21704535065029984,16,84,4,True
2024,2025,513730.SH,True,0.3412798950654989,0.13322198821591477,0.5404246216836475,0.19914472661814858,23,77,5,True
2024,2025,513880.SH,True,0.33046961398280505,0.11649235040271162,0.5254913129703171,0.19502169898751207,25,75,6,True
2024,2025,518880.SH,True,0.3222925686855261,0.12327355842478593,0.5419190088053447,0.21962644011981863,18,82,7,True
2024,2025,501018.SH,True,0.3102997166512255,0.1310263215626021,0.5041578956386079,0.1938581789873824,27,73,8,True
2024,2025,512880.SH,True,0.272314260811365,0.13310968139021848,0.4845979406998507,0.2122836798884857,24,76,9,True
2024,2025,513500.SH,True,0.2159630140356488,0.10844066450184539,0.43097284244852396,0.21500982841287516,29,71,10,True
2024,2025,510300.SH,True,0.18910875704147515,0.12310946839773151,0.41757958269390494,0.2284708256524298,26,74,11,True
2024,2025,164824.SZ,True,0.18244144990290373,0.1510401413254979,0.42724109140359434,0.2447996415006906,18,82,12,True
2024,2025,159949.SZ,True,0.17121635915954475,0.133974020604769,0.40262704466968097,0.23141068551013622,27,73,13,True
2024,2025,513120.SH,True,0.16954031611313888,0.12864847273104774,0.4098805490514616,0.2403402329383227,22,78,14,True
2024,2025,159529.SZ,True,0.16764231919355463,0.1590586797987947,0.41342938102999255,0.24578706183643792,19,81,15,True
2024,2025,159852.SZ,True,0.13665137088720547,0.135203241548596,0.37329506210425717,0.2366436912170517,30,70,16,False
2024,2025,161226.SZ,True,0.13248859732047336,0.140669003606347,0.3756806645003636,0.24319206717989023,26,74,17,False
2024,2025,510880.SH,True,0.10987746244640789,0.1388928001476672,0.3622447485669474,0.2523672861205395,23,77,18,False
2024,2025,512400.SH,True,0.09925864077029106,0.11881285668188378,0.3500979102455258,0.2508392694752347,27,73,19,False
2024,2025,160644.SZ,True,0.09435576736923035,0.12832221266182772,0.34463169731536686,0.2502759299461365,29,71,20,False
2024,2025,512100.SH,True,0.08623534204170225,0.11905511609431808,0.343177962434907,0.25694262039320476,24,76,21,False
2024,2025,512200.SH,True,0.08135852861072851,0.14784069873783043,0.34516668123011796,0.26380815261938945,17,83,22,False
2024,2025,516150.SH,True,0.07014992956861554,0.13800490700993864,0.3309530489553611,0.26080311938674555,24,76,23,False
2024,2025,513070.SH,True,0.06319782670247753,0.14695654052798515,0.32693340731114584,0.2637355806086683,22,78,24,False
2024,2025,159967.SZ,True,0.061349802215163673,0.1472882486306549,0.3285594383217991,0.26720963610663545,17,83,25,False
2024,2025,588200.SH,True,0.0569013824084062,0.13601667972801135,0.3191771116413499,0.2622757292329437,27,73,26,False
2024,2025,512660.SH,True,0.052178657607032886,0.1439453159786603,0.31781666884062865,0.26563801123359576,23,77,27,False
2024,2025,159915.SZ,True,0.028764797652404972,0.11840168864914723,0.29748681286337275,0.2687220152109678,31,69,28,False
2024,2025,515790.SH,True,0.023997066166544234,0.11687832431663177,0.2970767260781142,0.27307965991156996,19,81,29,False
2024,2025,159901.SZ,True,0.015560422202242852,0.12729895029220045,0.2896206275789403,0.27406020537669745,23,77,30,False
2024,2025,510210.SH,True,0.007390061679065196,0.13808203846859524,0.2829599468921402,0.275569885213075,28,72,31,False
2024,2025,512890.SH,True,0.004148758261423968,0.12448944217693723,0.28075067117928126,0.2766019129178573,25,75,32,False
2024,2025,513290.SH,True,0.002254287101266239,0.137740654850595,0.2793749035511883,0.2771206164499221,23,77,33,False
2024,2025,515880.SH,True,-0.0038794344143788795,0.15701748209721458,0.27449676060756645,0.2783761950219453,19,81,34,False
2024,2025,512980.SH,True,-0.005522684000714095,0.1270367559444843,0.273220955282642,0.2787436392833561,20,80,35,False
2024,2025,513750.SH,True,-0.010460500894792668,0.13269395999748385,0.26989833182106676,0.28035883271585943,26,74,36,False
2024,2025,159920.SZ,True,-0.022729644707961794,0.16731748663501658,0.2596826831639235,0.2824123278718853,21,79,37,False
2024,2025,159851.SZ,True,-0.023663275604397294,0.15400556580654226,0.2591817475117834,0.2828450231161807,22,78,38,False
2024,2025,588000.SH,True,-0.03523874810338351,0.13483118468965544,0.2508576539246418,0.28609640202802533,24,76,39,False
2024,2025,510180.SH,True,-0.056060188981817666,0.13590270890266734,0.2378363683061228,0.29389655728794045,29,71,40,False
2024,2025,512040.SH,True,-0.07423937999317087,0.15594072272409865,0.21898999228860833,0.2932293722817792,21,79,41,False
2024,2025,159865.SZ,True,-0.08910535178717638,0.1477521727215837,0.2063548210534722,0.29546017284064857,20,80,42,False
2024,2025,510500.SH,True,-0.0944893414582865,0.141663220348328,0.20393741614574987,0.29842675760403636,22,78,43,False
2024,2025,513080.SH,True,-0.10028545697440358,0.13206257034881552,0.20142215518266657,0.30170761215707015,24,76,44,False
2024,2025,513180.SH,True,-0.12302945180309624,0.13011953405446558,0.18290642459482923,0.30593587639792547,23,77,45,False
2024,2025,515220.SH,True,-0.1327307000098321,0.15328697660660726,0.1767637704757409,0.309494470485573,24,76,46,False
2024,2025,510050.SH,True,-0.18263594502846608,0.15211471788882736,0.13335670591072507,0.31599265093919116,21,79,47,False
2024,2025,159928.SZ,True,-0.18275771374878985,0.15190986041167898,0.13874324003413302,0.32150095378292287,24,76,48,False
2024,2025,159980.SZ,True,-0.19509087300056344,0.14782310972847232,0.1274191302727795,0.32251000327334295,23,77,49,False
2024,2025,159981.SZ,True,-0.19532968796432848,0.1762894368988946,0.11942205523210724,0.31475174319643573,19,81,50,False
2024,2025,159870.SZ,True,-0.20387829258817158,0.1667275495808735,0.10842011963503088,0.3122984122232025,17,83,51,False
2024,2025,512170.SH,True,-0.20885537333745338,0.20768899398230967,0.10637769634650154,0.3152330696839549,18,82,52,False
2024,2025,515210.SH,True,-0.21842201245584109,0.14642060004740987,0.11819103339044933,0.3366130458462904,27,73,53,False
2024,2025,159766.SZ,True,-0.21893624616370266,0.14842609638667778,0.10905819293716229,0.32799443910086495,23,77,54,False
2024,2025,513310.SH,True,-0.22330682288318587,0.1659948904967299,0.09452750771900092,0.3178343306021868,18,82,55,False
2024,2025,563300.SH,True,-0.22792613969833098,0.13946219805210602,0.10441523631248179,0.33234137601081276,24,76,56,False
2024,2025,159825.SZ,True,-0.23362421890211088,0.1436162370393565,0.09774845392858789,0.33137267283069877,23,77,57,False
2024,2025,159869.SZ,True,-0.23661172346163006,0.15344717877515315,0.09071584094852553,0.3273275644101556,21,79,58,False
2024,2025,159518.SZ,True,-0.25339158740309653,0.15705071319426286,0.07745974843476706,0.3308513358378636,21,79,59,False
2024,2025,513030.SH,True,-0.26203829206982737,0.1390525992086895,0.08111038343084283,0.3431486755006702,25,75,60,False
2024,2025,562500.SH,True,-0.26345502897142253,0.16860375462477,0.07214417988550371,0.33559920885692623,22,78,61,False
2024,2025,588220.SH,True,-0.268525831551983,0.16673085069625987,0.06281843724162695,0.33134426879360995,20,80,62,False
2024,2025,159611.SZ,True,-0.28596936153986535,0.18628173880514215,0.043144226020523695,0.32911358756038905,18,82,63,False
2024,2025,159796.SZ,True,-0.32468677361319165,0.13576674670908928,0.02113655132879188,0.34582332494198353,21,79,64,False
2024,2025,513400.SH,True,-0.3708133028158992,0.1511006032122681,-0.007887140685029038,0.36292616213087014,23,77,65,False
2024,2025,159985.SZ,True,-0.482036300985872,0.1393068365030567,-0.09352884927590814,0.38850745170996387,23,77,66,False
2024,2025,159201.SZ,False,,,,,0,100,,False
2024,2025,159206.SZ,False,,,,,0,100,,False
2024,2025,159209.SZ,False,,,,,0,100,,False
2024,2025,159326.SZ,False,,,,,0,100,,False
2024,2025,159329.SZ,False,,,,,0,100,,False
2024,2025,520870.SH,False,,,,,0,100,,False
2025,2026,518880.SH,True,1.00816880867121,0.10837667488173233,1.8251634293375683,0.8169946206663584,25,75,1,True
2025,2026,159865.SZ,True,0.5279912462854646,0.16713873991109623,1.496709732325387,0.9687184860399225,19,81,2,True
2025,2026,513290.SH,True,0.44870641934020195,0.12607643404696833,1.3562089312118901,0.9075025118716882,36,64,3,True
2025,2026,161226.SZ,True,0.35621889797860695,0.16018827334176286,1.3718228861159767,1.0156039881373697,15,85,4,True
2025,2026,159329.SZ,True,0.2883311116610314,0.2048656535805853,1.3083516455128168,1.0200205338517854,17,83,5,True
2025,2026,513180.SH,True,0.2616782608373718,0.1531771509644146,1.2705290836789371,1.0088508228415654,23,77,6,True
2025,2026,513750.SH,True,0.25862559907580907,0.1453620386115732,1.2604197661502594,1.0017941670744503,26,74,7,True
2025,2026,562500.SH,True,0.22305069251045295,0.15604500330212528,1.2519383906927322,1.0288876981822792,18,82,8,True
2025,2026,515210.SH,True,0.22077734529771176,0.16737563298529817,1.239035378713399,1.0182580334156872,23,77,9,True
2025,2026,159920.SZ,True,0.20849287779671322,0.15945523711468176,1.2254064811816958,1.0169136033849826,25,75,10,True
2025,2026,159766.SZ,True,0.19706311556105693,0.13717443713235175,1.2128928971937325,1.0158297816326756,27,73,11,True
2025,2026,515880.SH,True,0.19222075928070437,0.14420497850813502,1.213202392294689,1.0209816330139847,25,75,12,True
2025,2026,513070.SH,True,0.18855754672753133,0.14232919389069099,1.208569407412534,1.0200118606850026,26,74,13,True
2025,2026,159529.SZ,True,0.1812705576942255,0.13843570739205557,1.2086151522587145,1.027344594564489,23,77,14,True
2025,2026,164824.SZ,True,0.1807066501223673,0.203408009515841,1.2208304089369495,1.0401237588145822,16,84,15,True
2025,2026,513120.SH,True,0.15339564031023523,0.16636337954564365,1.191753335082349,1.0383576947721138,20,80,16,False
2025,2026,159825.SZ,True,0.14964774256959834,0.1632028121046938,1.1857620620384475,1.0361143194688491,22,78,17,False
2025,2026,159796.SZ,True,0.1345119701652191,0.15153327875374722,1.1726110398613796,1.0380990696961605,23,77,18,False
2025,2026,159509.SZ,True,0.10869546392868301,0.14535182104295516,1.1527323300592467,1.0440368661305637,23,77,19,False
2025,2026,159949.SZ,True,0.08980498336296083,0.1601872327678775,1.141778859358159,1.0519738759951982,19,81,20,False
2025,2026,510300.SH,True,0.0861705067561751,0.1447119121657563,1.1328029978337304,1.0466324910775553,26,74,21,False
2025,2026,512660.SH,True,0.07645052539100505,0.16478544397800157,1.1363132851782451,1.05986275978724,12,88,22,False
2025,2026,159209.SZ,True,0.0680123154544916,0.15347823684692222,1.1220864288886643,1.0540741134341727,22,78,23,False
2025,2026,159206.SZ,True,0.06452918172733235,0.19516683845396118,1.1219507518505734,1.057421570123241,18,82,24,False
2025,2026,159687.SZ,True,0.06204740768213046,0.17118910866898232,1.1199156971335078,1.0578682894513773,18,82,25,False
2025,2026,510500.SH,True,0.055843152141531904,0.1763856016625465,1.1142697760688016,1.0584266239272697,19,81,26,False
2025,2026,512890.SH,True,0.05017817720304585,0.18322941014478572,1.1121900552287802,1.0620118780257344,14,86,27,False
2025,2026,510180.SH,True,0.04774082884333608,0.16475600587057396,1.1053198527550965,1.0575790239117604,24,76,28,False
2025,2026,512880.SH,True,0.04212444566082518,0.13905974729719356,1.1014726459929962,1.059348200332171,23,77,29,False
2025,2026,159611.SZ,True,0.03203944428193628,0.14821862072303438,1.0924256171599744,1.0603861728780382,27,73,30,False
2025,2026,159869.SZ,True,0.01564656581936652,0.15682192117592178,1.081084678515073,1.0654381126957064,23,77,31,False
2025,2026,513100.SH,True,0.003127903622754058,0.16232353666033567,1.0714453086236815,1.0683174050009274,23,77,32,False
2025,2026,159915.SZ,True,-0.00030062595079227705,0.17683917549192277,1.068793315814019,1.0690939417648113,19,81,33,False
2025,2026,159326.SZ,True,-0.0117083721969371,0.13691732710985893,1.0600213762425192,1.0717297484394563,23,77,34,False
2025,2026,588200.SH,True,-0.012899246865869074,0.1441093748377987,1.058975410278783,1.071874657144652,22,78,35,False
2025,2026,159901.SZ,True,-0.01395542534918226,0.17179931873753657,1.0580120368083068,1.071967462157489,21,79,36,False
2025,2026,563300.SH,True,-0.01684084063792235,0.16549022804205005,1.0560693755429607,1.072910216180883,23,77,37,False
2025,2026,512040.SH,True,-0.017215178599016223,0.17233621600094814,1.0561254388848984,1.0733406174839146,25,75,38,False
2025,2026,159981.SZ,True,-0.01806693193358977,0.1959475912049239,1.0536799306906095,1.0717468626241993,15,85,39,False
2025,2026,588000.SH,True,-0.02094425220877838,0.15172395840219494,1.0518625360229625,1.072806788231741,18,82,40,False
2025,2026,159852.SZ,True,-0.02497162004373954,0.14978212811950986,1.0488098105987318,1.0737814306424713,19,81,41,False
2025,2026,513400.SH,True,-0.03125372716669106,0.14344841739701808,1.044346378372475,1.075600105539166,21,79,42,False
2025,2026,513080.SH,True,-0.04924675711966997,0.16504232819793344,1.0271770792824413,1.0764238364021113,15,85,43,False
2025,2026,515790.SH,True,-0.051935062946739885,0.1925883093605145,1.0264500712178342,1.078385134164574,18,82,44,False
2025,2026,512800.SH,True,-0.06586922123875572,0.14549033336426873,1.020952291329869,1.0868215125686247,27,73,45,False
2025,2026,513730.SH,True,-0.07265874309030385,0.12821957290309846,1.013089590654627,1.0857483337449307,23,77,46,False
2025,2026,513880.SH,True,-0.07704875626295293,0.1804525922941317,1.0004634297601327,1.0775121860230856,11,89,47,False
2025,2026,159967.SZ,True,-0.08093244376043307,0.15729493293358907,1.0034815433882098,1.084413987148643,19,81,48,False
2025,2026,510210.SH,True,-0.08408807352966763,0.1515705620680856,1.0051298869516134,1.089217960481281,24,76,49,False
2025,2026,159870.SZ,True,-0.0906757157406004,0.13568197754634528,0.9983097645564925,1.0889854802970929,22,78,50,False
2025,2026,159851.SZ,True,-0.09238812551726427,0.13262522397880752,0.9978979661858673,1.0902860917031316,23,77,51,False
2025,2026,512200.SH,True,-0.10166538575794237,0.1802078544324713,0.9877045142278067,1.089369899985749,20,80,52,False
2025,2026,513310.SH,True,-0.11596845024516511,0.17852614451350524,0.9762620626380288,1.092230512883194,20,80,53,False
2025,2026,510050.SH,True,-0.12887853528015247,0.14057230333959478,0.968511565315642,1.0973901005957944,22,78,54,False
2025,2026,513500.SH,True,-0.14575445296073808,0.16656137980507912,0.950975715935963,1.096730168896701,19,81,55,False
2025,2026,159980.SZ,True,-0.15731146458081535,0.18963319465379583,0.9353220779404676,1.092633542521283,15,85,56,False
2025,2026,513030.SH,True,-0.1609656692773178,0.16598095791390177,0.9386546307195334,1.0996202999968512,19,81,57,False
2025,2026,512980.SH,True,-0.19802535474454996,0.14792871550746217,0.9165572996808574,1.1145826544254074,23,77,58,False
2025,2026,515220.SH,True,-0.20977027838048234,0.14479722288646657,0.9159045196164087,1.125674797996891,27,73,59,False
2025,2026,510880.SH,True,-0.21470841910029692,0.1308593381510401,0.8972700875539233,1.1119785066542203,20,80,60,False
2025,2026,512100.SH,True,-0.21577916336187575,0.14404922439080461,0.8920979088774228,1.1078770722392985,18,82,61,False
2025,2026,588220.SH,True,-0.24327960249209546,0.13739809660625782,0.8719803448155633,1.1152599473076588,19,81,62,False
2025,2026,512170.SH,True,-0.3242832034495232,0.14252141878851388,0.8096102600745422,1.1338934635240654,20,80,63,False
2025,2026,516150.SH,True,-0.341450857155552,0.12571024316201182,0.8027051542528302,1.1441560114083822,22,78,64,False
2025,2026,160644.SZ,True,-0.3531213000479486,0.12188730525757592,0.8147894867996378,1.1679107868475864,28,72,65,False
2025,2026,512400.SH,True,-0.3560783026420582,0.11767553749152375,0.8233427940111406,1.1794210966531988,31,69,66,False
2025,2026,159985.SZ,True,-0.36159048864452514,0.13399464989238594,0.7761485270320954,1.1377390156766205,19,81,67,False
2025,2026,159201.SZ,True,-0.3738859133579928,0.17578291742547664,0.7474949373462871,1.12138085070428,14,86,68,False
2025,2026,159928.SZ,True,-0.4445804001227115,0.1440795604887846,0.7044808947335374,1.1490612948562489,18,82,69,False
2025,2026,159518.SZ,True,-0.5303335336248185,0.12551862597746116,0.6712866726155471,1.2016202062403656,25,75,70,False
2025,2026,501018.SH,True,-0.662767258826749,0.14412683534266796,0.49242930765488907,1.1551965664816382,13,87,71,False
2025,2026,520870.SH,False,,,,,0,100,,False
