method,training_period,holding_period,code,eligible,mean_included_sharpe,included_count,excluded_count,excluded_mean_sharpe,rank,group,selected
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159852.SZ,True,1.4349911604641667,6,94,0.8017774249776003,2,a_share,True
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159901.SZ,True,1.4229514720878456,8,92,0.7890588384127899,3,a_share,True
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159509.SZ,True,1.3907406843050463,23,77,0.6751946645670568,4,global,True
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159915.SZ,True,1.353161707013159,8,92,0.7951275136366758,5,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513100.SH,True,1.3477760116304438,27,73,0.6518777068035267,6,global,True
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159766.SZ,True,1.201111690331802,10,90,0.7996212000817934,7,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513500.SH,True,1.157039301063121,25,75,0.7340138984546857,8,global,True
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159869.SZ,True,1.140926118471034,6,94,0.8205475340409918,9,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,588200.SH,True,1.1311888790449605,10,90,0.8073904013358869,10,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512890.SH,True,1.1310754457946117,7,93,0.8178440515066361,11,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,515210.SH,True,1.1262916160152388,12,88,0.800699153619279,12,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512100.SH,True,1.1110457028195015,6,94,0.8224547946144938,13,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,161226.SZ,True,1.0825076577247403,53,47,0.5660450861971957,14,commodity,True
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159870.SZ,True,1.0695280510493779,9,91,0.8170469500135717,15,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512980.SH,True,1.046592711683982,5,95,0.8288848563395739,16,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159920.SZ,True,1.0049806262163303,44,56,0.7099620956635875,17,hong_kong,True
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,501018.SH,True,0.9761445826389846,65,35,0.5865036296898694,18,commodity,True
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512400.SH,True,0.938807444931109,8,92,0.831158319035115,19,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512200.SH,True,0.910000429419002,9,91,0.8328244070978947,20,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,563300.SH,True,0.8930686252456573,13,87,0.8318061239366193,21,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513750.SH,True,0.889192859617988,47,53,0.7959426511063019,22,hong_kong,True
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,518880.SH,True,0.8763411209393981,70,30,0.7544382148307189,23,commodity,True
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159985.SZ,True,0.857831063247308,67,33,0.8031013234275698,24,commodity,True
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510880.SH,True,0.8548953784359646,6,94,0.8388048153198261,25,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512880.SH,True,0.8398464068084739,4,96,0.8397670758692244,26,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159529.SZ,True,0.8271274688479057,24,76,0.8437627060306538,27,global,True
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159687.SZ,True,0.8076295569164205,26,74,0.85106292474125,28,global,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512660.SH,True,0.8057438021093176,11,89,0.8439757650278308,29,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513400.SH,True,0.7940978209216977,30,70,0.8593441469004073,30,global,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513070.SH,True,0.7719412966808115,19,81,0.8556807441202965,31,hong_kong,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159825.SZ,True,0.7694179209725969,4,96,0.842701596112386,32,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513290.SH,True,0.769256754206667,25,75,0.8632747474068367,33,global,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513310.SH,True,0.765259531748033,29,71,0.8702042040843165,34,global,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513120.SH,True,0.7644707200578474,51,49,0.9181432283210047,35,hong_kong,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513880.SH,True,0.7576514130545593,23,77,0.8642992520834359,36,global,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510500.SH,True,0.7454713637489758,9,91,0.8490965124938313,37,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159980.SZ,True,0.7389970366463952,74,26,1.1265863153402385,38,commodity,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513080.SH,True,0.7360772781620419,23,77,0.8707434741941878,39,global,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510050.SH,True,0.7353536426665714,8,92,0.8488499540146399,40,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,164824.SZ,True,0.7332392026192045,32,68,0.8899025062774248,41,global,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513180.SH,True,0.7253319616899815,39,61,0.9129357115536091,42,hong_kong,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512170.SH,True,0.724777688736541,9,91,0.8511431396928631,43,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,515880.SH,True,0.7136060447571453,9,91,0.8522480275589573,44,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513730.SH,True,0.7034947546384047,37,63,0.9198050633183883,45,global,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159851.SZ,True,0.6734873656463587,9,91,0.8562158090094748,46,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,160644.SZ,True,0.6715192896524657,26,74,0.8988854510772339,47,global,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,512040.SH,True,0.6702133055666734,5,95,0.8486942987668007,48,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159611.SZ,True,0.6494701782931798,3,97,0.8456558183072154,49,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510300.SH,True,0.640632793760196,7,93,0.8547590898318073,50,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159518.SZ,True,0.6365647132654869,20,80,0.8905716330671212,51,global,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,588220.SH,True,0.6184452881444303,6,94,0.8538973742746048,52,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159949.SZ,True,0.6164093917433535,6,94,0.854027325108716,53,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,513030.SH,True,0.6156435109241083,30,70,0.9358245654708026,54,global,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,516150.SH,True,0.5902244141888947,12,88,0.873799226595599,55,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159981.SZ,True,0.5856543027691798,71,29,1.461916186691989,56,commodity,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159967.SZ,True,0.585289577825258,8,92,0.8618990031312758,57,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,588000.SH,True,0.578324154120735,6,94,0.8564582977229257,58,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159796.SZ,True,0.5650228797100973,6,94,0.8573073152384985,59,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159928.SZ,True,0.5521220782407699,12,88,0.8789949996794341,60,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159865.SZ,True,0.4812001359509748,4,96,0.854710670488287,61,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,562500.SH,True,0.4091470351644567,4,96,0.8577128830210584,62,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,515220.SH,True,0.35615920213603586,10,90,0.8935048098813231,63,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510210.SH,True,0.3303362882927308,9,91,0.8901538276488445,64,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,515790.SH,True,0.3174900079594014,5,95,0.8672586828513941,65,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,510180.SH,True,0.29270905490285104,5,95,0.8685629435385808,66,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159201.SZ,False,,0,100,0.8397702491067943,,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159206.SZ,False,,0,100,0.8397702491067943,,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159209.SZ,False,,0,100,0.8397702491067943,,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159326.SZ,False,,0,100,0.8397702491067943,,a_share,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159329.SZ,False,,0,100,0.8397702491067943,,global,False
rolling_mean_inclusion,2024-01-01/2024-06-30,2024-07-01/2024-12-31,520870.SH,False,,0,100,0.8397702491067943,,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512880.SH,True,0.8821602940421139,7,93,0.0030069435792962505,1,a_share,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159851.SZ,True,0.5523674331908796,7,93,0.027830062137991305,2,a_share,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159529.SZ,True,0.48094290489459757,23,77,-0.05983011690138175,3,global,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159915.SZ,True,0.45563312879915996,5,95,0.043964233338668945,4,a_share,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512200.SH,True,0.4471989240719635,8,92,0.03127365672384391,5,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510300.SH,True,0.44714818581876403,4,96,0.04860599029056554,6,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513730.SH,True,0.4161477523796914,29,71,-0.07906361982875638,7,global,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159949.SZ,True,0.4124162041440595,6,94,0.042343304109627576,8,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513100.SH,True,0.3070995544907261,25,75,-0.01630294734798403,9,global,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510880.SH,True,0.30576096996698565,7,93,0.046391838939789785,10,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159852.SZ,True,0.26054967354538144,14,86,0.03264037652946521,11,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513400.SH,True,0.25931150310766304,25,75,-0.0003735968869630359,12,global,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,588000.SH,True,0.25170804842430944,6,94,0.0526012714959946,13,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512660.SH,True,0.24814376333825727,9,91,0.04638982352884654,14,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,588200.SH,True,0.22393286576326413,7,93,0.05255094355727419,15,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,562500.SH,True,0.21515877213737852,6,94,0.054934204024947655,16,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512170.SH,True,0.2026586084587753,7,93,0.05415223174148304,17,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513180.SH,True,0.20128484002795016,19,81,0.03247352902022586,18,hong_kong,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159326.SZ,True,0.19252163772409092,9,91,0.051890912875302536,19,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515210.SH,True,0.17201479372480194,10,90,0.05260688748801477,20,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513070.SH,True,0.16500863400131488,36,64,0.008038390423781475,21,hong_kong,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,501018.SH,True,0.15509962748166656,72,28,-0.16830019169680863,22,commodity,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159687.SZ,True,0.13663389963144493,22,78,0.044215666913814886,23,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513500.SH,True,0.1258534343176274,23,77,0.04623556911511583,24,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510050.SH,True,0.12098912989645791,8,92,0.05963972578258354,25,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512040.SH,True,0.11546056040560455,4,96,0.06242630801611387,26,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512980.SH,True,0.11292243548522014,9,91,0.059763361448377676,27,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159901.SZ,True,0.11290590345625713,4,96,0.06253275205567,28,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513880.SH,True,0.10776097688021721,25,75,0.05014324518885222,29,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513290.SH,True,0.10539044038607279,28,72,0.04866438167165707,30,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513750.SH,True,0.08144898954380081,54,46,0.04470700816965446,31,hong_kong,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159981.SZ,True,0.07405337920252886,71,29,0.04127509957895865,32,commodity,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,588220.SH,True,0.07357622277949251,13,87,0.06319858523029827,33,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513120.SH,True,0.060071303628481273,62,38,0.07185123647903974,34,hong_kong,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,518880.SH,True,0.056288095324400544,63,37,0.07861129204681391,35,commodity,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512800.SH,True,0.055451649530165834,10,90,0.06555834795408545,36,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159985.SZ,True,0.048087233799731094,66,34,0.09650030530550284,37,commodity,True
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,161226.SZ,True,0.033595789980851234,64,36,0.11957325701096863,38,commodity,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159825.SZ,True,0.02176165045825813,14,86,0.0715128454041132,39,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515880.SH,True,0.019084232671723947,4,96,0.06644198833835888,40,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159980.SZ,True,0.00818859605662331,64,36,0.16474160176515157,41,commodity,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515790.SH,True,-0.014404583760569124,5,95,0.06870306031549679,42,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159865.SZ,True,-0.0335976805973736,10,90,0.07545271796825649,43,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159509.SZ,True,-0.040223533586562145,25,75,0.09947141534444538,44,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159870.SZ,True,-0.041932484296786914,6,94,0.07134428422287309,45,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510210.SH,True,-0.04468843994169249,3,97,0.06792611475251986,46,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,164824.SZ,True,-0.04733521131789403,32,68,0.11719844960796998,47,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,160644.SZ,True,-0.0769543626070422,21,79,0.10216214463186375,48,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513030.SH,True,-0.08246954627875291,23,77,0.10846191396858006,49,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159766.SZ,True,-0.12407859333495044,5,95,0.07447537660888529,50,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513310.SH,True,-0.12459565402187955,26,74,0.13100344345592185,51,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159611.SZ,True,-0.12722170185303228,8,92,0.08122327636949574,52,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159329.SZ,True,-0.13668897804293528,34,66,0.16821504643377494,53,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512890.SH,True,-0.14323854471744993,8,92,0.0826160453142277,54,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512400.SH,True,-0.16325394421275233,7,93,0.08169403678127546,55,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510180.SH,True,-0.16928634400282908,4,96,0.07429076236646526,56,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515220.SH,True,-0.17078230216273094,11,89,0.09363340601077963,57,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159920.SZ,True,-0.17165011801968186,29,71,0.16102283427802988,58,hong_kong,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159518.SZ,True,-0.1791782477090535,22,78,0.13329088795857083,59,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159967.SZ,True,-0.18378592560658594,9,91,0.08910814441350132,60,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159928.SZ,True,-0.1850878589130823,10,90,0.09228496000333523,61,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159869.SZ,True,-0.21365657609637817,7,93,0.08548778326713974,62,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159796.SZ,True,-0.22773661701263773,4,96,0.07672619040854062,63,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,516150.SH,True,-0.27451869599959516,9,91,0.09808171511171103,64,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513080.SH,True,-0.30321872777988845,17,83,0.13987332751117412,65,global,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510500.SH,True,-0.310575290546674,10,90,0.10622800796262322,66,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512100.SH,True,-0.44290187678324633,1,99,0.06967343119144037,67,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,563300.SH,True,-0.7280690496044071,5,95,0.10626434799148825,68,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159201.SZ,False,,0,100,0.0645476781116935,,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159206.SZ,False,,0,100,0.0645476781116935,,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159209.SZ,False,,0,100,0.0645476781116935,,a_share,False
rolling_mean_inclusion,2024-07-01/2024-12-31,2025-01-01/2025-06-30,520870.SH,False,,0,100,0.0645476781116935,,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159206.SZ,True,0.9630588372872496,8,92,0.10958904258815814,1,a_share,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159869.SZ,True,0.8713679262323965,7,93,0.12566760357829865,2,a_share,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512890.SH,True,0.7341739542498414,7,93,0.13599403157698556,3,a_share,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159611.SZ,True,0.6504143519499814,5,95,0.15299569322798567,4,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,518880.SH,True,0.5867803584264738,66,34,-0.6159070894040803,5,commodity,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159901.SZ,True,0.5531120819745997,4,96,0.16223139883864737,6,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513310.SH,True,0.547626293666883,25,75,0.05461340366315295,7,global,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512800.SH,True,0.5293080660234966,7,93,0.15141404466929104,8,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,563300.SH,True,0.5149371133132685,9,91,0.14452998457790248,9,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159796.SZ,True,0.5049729951398181,6,94,0.15698749622946423,10,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,164824.SZ,True,0.44330922038929993,26,74,0.08460301197684793,11,global,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159766.SZ,True,0.43157036215155137,5,95,0.16451379795421883,12,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515880.SH,True,0.4309613443842907,8,92,0.15585838979711109,13,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510180.SH,True,0.4232108256657266,7,93,0.15939985845966081,14,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159915.SZ,True,0.4221359711236675,4,96,0.16768873679076954,15,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159852.SZ,True,0.38150496702834513,5,95,0.1671488187501771,16,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159967.SZ,True,0.3715350786955589,5,95,0.16767354971506054,17,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159928.SZ,True,0.31265062511468605,3,97,0.17369804887695348,18,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159529.SZ,True,0.30576576738558925,24,76,0.13747742367308427,19,global,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513030.SH,True,0.3024952236134537,26,74,0.13407820003322635,20,global,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159865.SZ,True,0.29521984253887545,8,92,0.16766199865323414,21,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515220.SH,True,0.2870048277366439,5,95,0.17212251029184555,22,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513070.SH,True,0.2762740505932192,31,69,0.13365459489882248,23,hong_kong,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159980.SZ,True,0.23497111245289434,65,35,0.07181543734201179,24,commodity,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512660.SH,True,0.2340683063142974,8,92,0.17297952354232787,25,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,588200.SH,True,0.22218061375949108,8,92,0.17401323593839801,26,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513400.SH,True,0.21983398153596312,29,71,0.1607250303079664,27,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515210.SH,True,0.21872951293956228,8,92,0.17431333166187005,28,a_share,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513750.SH,True,0.21600008207516797,49,51,0.1412285998965748,29,hong_kong,True
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513500.SH,True,0.20440821586455002,18,82,0.17204042354691032,30,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159687.SZ,True,0.20346788699612187,25,75,0.16933287255340662,31,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513290.SH,True,0.18597978960013872,25,75,0.1751622383520677,32,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513080.SH,True,0.18318648398235807,26,74,0.17599748693063832,33,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159329.SZ,True,0.181784928379057,31,69,0.17610622951677943,34,global,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513120.SH,True,0.16304059237050414,61,39,0.20105606363609732,35,hong_kong,False
rolling_mean_inclusion,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159949.SZ,True,0.15703998056076005,9,91,0.17992640430067808,36,a_share,False
