method,training_period,holding_period,code,eligible,shapley_score,included_count,excluded_count,included_mean_sharpe,excluded_mean_sharpe,contribution,standard_error,rank,group,selected
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159796.SZ,True,-0.088458722502333,9,91,0.1804458534865993,0.2689045759889323,-0.088458722502333,0.18805925432595344,34,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510880.SH,True,-0.11376203331472415,6,94,0.1540069796478816,0.26776901296260575,-0.11376203331472415,0.14529299606949816,35,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513080.SH,True,-0.11620674745629239,32,68,0.18192270269344352,0.2981294501497359,-0.11620674745629239,0.11518138974975943,36,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513290.SH,True,-0.13092096268031161,56,44,0.2033380673843852,0.3342590300646968,-0.13092096268031161,0.10534155619369295,37,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512660.SH,True,-0.1546198554331294,11,89,0.12333161962823719,0.2779514750613666,-0.1546198554331294,0.1739863129341527,38,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512400.SH,True,-0.1612856568093144,8,92,0.11256048669915307,0.2738461435084675,-0.1612856568093144,0.2090090453931354,39,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513500.SH,True,-0.16389979217780679,21,79,0.13146245514325497,0.29536224732106175,-0.16389979217780679,0.10664055875123517,40,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159869.SZ,True,-0.16991528391715133,8,92,0.10462122975994309,0.2745365136770944,-0.16991528391715133,0.1713938346875253,41,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515880.SH,True,-0.1871887427453438,10,90,0.09247342249291285,0.27966216523825665,-0.1871887427453438,0.14333164287494346,42,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159901.SZ,True,-0.19552878906509435,11,89,0.08692266869578834,0.2824514577608827,-0.19552878906509435,0.14450964475867745,43,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512880.SH,True,-0.21509116420542645,14,86,0.07596488974705558,0.291056053952482,-0.21509116420542645,0.13235497590114875,44,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515210.SH,True,-0.21862941174469738,11,89,0.06636311451094165,0.28499252625563903,-0.21862941174469738,0.18241055257801983,45,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,161226.SZ,True,-0.22823658419834472,70,30,0.19247231570421888,0.4207088999025636,-0.22823658419834472,0.1204610396458271,46,commodity,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588000.SH,True,-0.26095999236976974,7,93,0.018250498059836456,0.2792104904296062,-0.26095999236976974,0.19527393719002037,47,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512980.SH,True,-0.26676187541236085,6,94,0.010187128076103086,0.27694900348846396,-0.26676187541236085,0.20523821615213816,48,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512040.SH,True,-0.29752748395450945,7,93,-0.015757269113971493,0.28177021484053794,-0.29752748395450945,0.2056340706878508,49,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513880.SH,True,-0.33710103251554313,62,38,0.13284489860781593,0.4699459311233591,-0.33710103251554313,0.10695765852276445,50,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159825.SZ,True,-0.38612059720019415,4,96,-0.1097324823484641,0.27638811485173004,-0.38612059720019415,0.27683544616967914,51,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512100.SH,True,-0.39550774924513366,6,94,-0.1108339933267033,0.28467375591843036,-0.39550774924513366,0.1816490413732323,52,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,501018.SH,True,-0.4022076888810381,62,38,0.10810436918892785,0.5103120580699659,-0.4022076888810381,0.09859693239575708,53,commodity,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,562500.SH,True,-0.6138829889900737,3,97,-0.33452320835664917,0.2793597806334245,-0.6138829889900737,0.1690783367809275,54,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513120.SH,True,,100,0,0.26094329096372226,,,,55,hong_kong,True
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159201.SZ,False,,0,100,,0.26094329096372226,,,,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159206.SZ,False,,0,100,,0.26094329096372226,,,,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159209.SZ,False,,0,100,,0.26094329096372226,,,,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159326.SZ,False,,0,100,,0.26094329096372226,,,,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159329.SZ,False,,0,100,,0.26094329096372226,,,,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159509.SZ,False,,0,100,,0.26094329096372226,,,,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159518.SZ,False,,0,100,,0.26094329096372226,,,,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159529.SZ,False,,0,100,,0.26094329096372226,,,,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159687.SZ,False,,0,100,,0.26094329096372226,,,,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513310.SH,False,,0,100,,0.26094329096372226,,,,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513400.SH,False,,0,100,,0.26094329096372226,,,,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513730.SH,False,,0,100,,0.26094329096372226,,,,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513750.SH,False,,0,100,,0.26094329096372226,,,,hong_kong,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,520870.SH,False,,0,100,,0.26094329096372226,,,,global,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,563300.SH,False,,0,100,,0.26094329096372226,,,,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588200.SH,False,,0,100,,0.26094329096372226,,,,a_share,False
rolling_shapley,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588220.SH,False,,0,100,,0.26094329096372226,,,,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515880.SH,True,0.8059762559509598,10,90,2.2561596925918144,1.4501834366408546,0.8059762559509598,0.21963748972471614,1,a_share,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,518880.SH,True,0.7641483996807712,62,38,1.8211574541146436,1.0570090544338724,0.7641483996807712,0.140299894649875,2,commodity,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159869.SZ,True,0.6561013286255097,12,88,2.108150231426399,1.4520489028008894,0.6561013286255097,0.21455050613446564,3,a_share,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159901.SZ,True,0.483913436687502,6,94,1.9856596927222026,1.5017462560347006,0.483913436687502,0.3726818214390282,4,a_share,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510880.SH,True,0.4828411703611388,8,92,1.9749949389681982,1.4921537686070594,0.4828411703611388,0.25043802807664683,5,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512890.SH,True,0.4801673156834081,7,93,1.9773366658215201,1.497169350138112,0.4801673156834081,0.23103812664220655,6,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159852.SZ,True,0.3489274872853554,7,93,1.8552836254113312,1.5063561381259758,0.3489274872853554,0.26576239513006544,7,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159825.SZ,True,0.3396328906899062,11,89,1.8330543349499673,1.493421444260061,0.3396328906899062,0.20222804245449016,8,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513880.SH,True,0.30355094694664464,38,62,1.7189826493428704,1.4154317023962257,0.30355094694664464,0.15667454036048006,9,global,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588200.SH,True,0.27512325228043033,10,90,1.778391989288338,1.5032687370079076,0.27512325228043033,0.2498068613332673,10,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512100.SH,True,0.267335535042605,4,96,1.7874231758768513,1.5200876408342463,0.267335535042605,0.19914192662724833,11,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515220.SH,True,0.2327054412322993,6,94,1.7495241769943117,1.5168187357620124,0.2327054412322993,0.25013642102265415,12,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,164824.SZ,True,0.23011634205545817,38,62,1.6734531943103348,1.4433368522548766,0.23011634205545817,0.1656337753380318,13,global,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513120.SH,True,0.2026787044393079,54,46,1.6240132662780322,1.4213345618387243,0.2026787044393079,0.1571814450870136,14,hong_kong,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513070.SH,True,0.18392690252754829,45,55,1.6319408586261022,1.4480139560985539,0.18392690252754829,0.15714478266259013,15,hong_kong,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510500.SH,True,0.14197897840347284,12,88,1.6557225632310066,1.5137435848275338,0.14197897840347284,0.29561518514198865,16,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513100.SH,True,0.14150209000011693,44,56,1.610022232636016,1.4685201426358991,0.14150209000011693,0.1552735300699832,17,global,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512040.SH,True,0.12696943117342485,5,95,1.6514020218507042,1.5244325906772793,0.12696943117342485,0.39264652080880524,18,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159687.SZ,True,0.0844806975368555,36,64,1.5848487086595382,1.5003680111226827,0.0844806975368555,0.15351643848742372,19,global,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513500.SH,True,0.0812482999035633,46,54,1.5746551441838748,1.4934068442803115,0.0812482999035633,0.1553388721902655,20,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,516150.SH,True,0.0745733438741134,5,95,1.6016257389163584,1.527052395042245,0.0745733438741134,0.35419915243679206,21,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513080.SH,True,0.060717715803088934,36,64,1.5696404003499274,1.5089226845468384,0.060717715803088934,0.16389904055742127,22,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159981.SZ,True,0.06020508448036721,73,27,1.5470364350456496,1.4868313505652824,0.06020508448036721,0.17677250194198432,23,commodity,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512800.SH,True,0.040417346144783206,7,93,1.5683691941505988,1.5279518480058156,0.040417346144783206,0.22547012563930532,24,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512980.SH,True,0.01972373479558609,10,90,1.548532423551978,1.5288086887563919,0.01972373479558609,0.17834163126365976,25,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510180.SH,True,0.0049550719005970745,6,94,1.5354388298225121,1.530483757921915,0.0049550719005970745,0.4191033403997072,26,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159980.SZ,True,-0.006090109212807615,71,29,1.5290149305642362,1.5351050397770438,-0.006090109212807615,0.1808271377796687,27,commodity,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,160644.SZ,True,-0.009303247305559426,40,60,1.525199113852615,1.5345023611581745,-0.009303247305559426,0.16810202439626176,28,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159611.SZ,True,-0.04227856589261503,7,93,1.4914619959558186,1.5337405618484337,-0.04227856589261503,0.3049104749769062,29,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512170.SH,True,-0.0695274048178054,9,91,1.4675111238517478,1.5370385286695532,-0.0695274048178054,0.333952114803772,30,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159851.SZ,True,-0.0724549170870803,9,91,1.4648470876867077,1.537302004773788,-0.0724549170870803,0.23659008021294714,31,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510300.SH,True,-0.07444440841067768,9,91,1.4630366505822339,1.5374810589929115,-0.07444440841067768,0.21817180590860272,32,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159985.SZ,True,-0.08212309373227011,71,29,1.5069653650535924,1.5890884587858625,-0.08212309373227011,0.16854159085041365,33,commodity,True
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588000.SH,True,-0.10006031494904555,14,86,1.4447291913797715,1.544789506328817,-0.10006031494904555,0.22802932013909719,34,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515210.SH,True,-0.10870533845451336,9,91,1.4318592042423437,1.540564542696857,-0.10870533845451336,0.3127150714971039,35,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159920.SZ,True,-0.12098572044996292,64,36,1.487226202873964,1.608211923323927,-0.12098572044996292,0.15319483792168717,36,hong_kong,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159949.SZ,True,-0.1425645244686895,7,93,1.3981960544800693,1.5407605789487588,-0.1425645244686895,0.2938621009005076,37,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159915.SZ,True,-0.14336087919454577,10,90,1.4017562709608593,1.545117150155405,-0.14336087919454577,0.28844630939075055,38,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159865.SZ,True,-0.16551365023813847,11,89,1.3834739135240073,1.5489875637621457,-0.16551365023813847,0.23064177944593875,39,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159796.SZ,True,-0.1774445753313958,11,89,1.3728553901910086,1.5502999655224043,-0.1774445753313958,0.266510806089233,40,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512400.SH,True,-0.18938064934511267,9,91,1.358444671331898,1.5478253206770107,-0.18938064934511267,0.24677022506703042,41,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,562500.SH,True,-0.20535290077858992,7,93,1.339802864511862,1.545155765290452,-0.20535290077858992,0.2628491994206034,42,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159928.SZ,True,-0.21128467182166433,5,95,1.3300606240053694,1.5413452958270337,-0.21128467182166433,0.2381033949219903,43,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513290.SH,True,-0.2524796876143085,41,59,1.3818180465435086,1.634297734157817,-0.2524796876143085,0.1537551335760866,44,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,161226.SZ,True,-0.2658225456827774,66,34,1.440401396703806,1.7062239423865835,-0.2658225456827774,0.162708502810769,45,commodity,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159766.SZ,True,-0.27334027052731913,8,92,1.2793080133508172,1.5526482838781364,-0.27334027052731913,0.23775549010244246,46,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513180.SH,True,-0.29168678063758424,37,63,1.3470183904342725,1.6387051710718568,-0.29168678063758424,0.15356818846193712,47,hong_kong,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513030.SH,True,-0.3003397784400974,43,57,1.359587388525095,1.6599271669651925,-0.3003397784400974,0.1548965513874858,48,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,515790.SH,True,-0.3074922825644433,11,89,1.257112930753596,1.5646052133180393,-0.3074922825644433,0.22353107664071536,49,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513310.SH,True,-0.3281537559914647,38,62,1.3273257335212427,1.6554794895127074,-0.3281537559914647,0.14623639166466096,50,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510050.SH,True,-0.33660263235250465,9,91,1.2244726667951715,1.5610752991476762,-0.33660263235250465,0.32779107670248275,51,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,501018.SH,True,-0.4654675943625608,57,43,1.3306299966600492,1.79609759102261,-0.4654675943625608,0.144472114961439,52,commodity,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159870.SZ,True,-0.49531899128802825,6,94,1.065181210425204,1.5605002017132323,-0.49531899128802825,0.28759216320514064,53,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512200.SH,True,-0.5121467659008181,6,94,1.0493631022891818,1.56150986819,-0.5121467659008181,0.41044838404843376,54,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,510210.SH,True,-0.5441502237389848,6,94,1.019279851921305,1.56343007566029,-0.5441502237389848,0.38859377712277043,55,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159967.SZ,True,-0.5763847110840501,5,95,0.983215586706103,1.559600297790153,-0.5763847110840501,0.2814284742568383,56,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512880.SH,True,-0.6763318441314816,5,95,0.888265810311043,1.5645976544425246,-0.6763318441314816,0.2899089394927696,57,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,512660.SH,True,-0.8458105989654306,1,99,0.6934285692601742,1.5392391682256048,-0.8458105989654306,0.07769315931837839,58,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159201.SZ,False,,0,100,,1.5307810622359506,,,,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159206.SZ,False,,0,100,,1.5307810622359506,,,,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159209.SZ,False,,0,100,,1.5307810622359506,,,,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159326.SZ,False,,0,100,,1.5307810622359506,,,,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159329.SZ,False,,0,100,,1.5307810622359506,,,,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159509.SZ,False,,0,100,,1.5307810622359506,,,,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159518.SZ,False,,0,100,,1.5307810622359506,,,,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,159529.SZ,False,,0,100,,1.5307810622359506,,,,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513400.SH,False,,0,100,,1.5307810622359506,,,,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513730.SH,False,,0,100,,1.5307810622359506,,,,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,513750.SH,False,,0,100,,1.5307810622359506,,,,hong_kong,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,520870.SH,False,,0,100,,1.5307810622359506,,,,global,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,563300.SH,False,,0,100,,1.5307810622359506,,,,a_share,False
rolling_shapley,2023-01-01/2023-06-30,2023-07-01/2023-12-31,588220.SH,False,,0,100,,1.5307810622359506,,,,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,501018.SH,True,0.6829458419159748,74,26,-0.3430228930883976,-1.0259687350043725,0.6829458419159748,0.12371940943968317,1,commodity,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510500.SH,True,0.6082856795682963,6,94,0.05119972680764734,-0.557085952760649,0.6082856795682963,0.22646872248148972,2,a_share,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,588200.SH,True,0.5409744322052008,13,87,-0.0499410559680265,-0.5909154881732273,0.5409744322052008,0.18161472815559698,3,a_share,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512880.SH,True,0.537518162025872,4,96,-0.004571376441713931,-0.5420895384675859,0.537518162025872,0.26979632432865364,4,a_share,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159825.SZ,True,0.47421547697185584,3,97,-0.06059979932385098,-0.5348152762957068,0.47421547697185584,0.2688456560788933,5,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159851.SZ,True,0.4458984765857611,4,96,-0.09252627446422038,-0.5384247510499814,0.4458984765857611,0.4915448343920351,6,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159981.SZ,True,0.42321131626707886,68,32,-0.3851611907810858,-0.8083725070481647,0.42321131626707886,0.1445193638493382,7,commodity,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512170.SH,True,0.41864444125427924,9,91,-0.13962237044515702,-0.5582668116994363,0.41864444125427924,0.21312441994329015,8,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512200.SH,True,0.3747768117733882,11,89,-0.18703744950823556,-0.5618142612816237,0.3747768117733882,0.16862191165600682,9,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,563300.SH,True,0.3327290489625082,5,95,-0.20449621547216834,-0.5372252644346766,0.3327290489625082,0.3773604925278372,10,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159985.SZ,True,0.3139958429855949,66,34,-0.41383022537144887,-0.7278260683570438,0.3139958429855949,0.13632326849834409,11,commodity,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513290.SH,True,0.24576396713068116,41,59,-0.3755880713794493,-0.6213520385101304,0.24576396713068116,0.13218707579278202,12,global,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159870.SZ,True,0.2184191217758083,8,92,-0.3196432199528075,-0.5380623417286158,0.2184191217758083,0.2349150901417187,13,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159901.SZ,True,0.2013689810454382,7,93,-0.33331565961429355,-0.5346846406597318,0.2013689810454382,0.18582989230601935,14,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159949.SZ,True,0.18576601196767706,9,91,-0.3515417410959649,-0.537307753063642,0.18576601196767706,0.24906321654143532,15,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510180.SH,True,0.17143721744507462,6,94,-0.35943782758818094,-0.5308750450332556,0.17143721744507462,0.27847695470163464,16,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513030.SH,True,0.16127594543006474,31,69,-0.4093084096398064,-0.5705843550698712,0.16127594543006474,0.1539300387485728,17,global,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,588000.SH,True,0.1565595205071857,9,91,-0.3781196483250121,-0.5346791688321978,0.1565595205071857,0.23724373357967168,18,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,510210.SH,True,0.13304887961631334,6,94,-0.39552286514721663,-0.52857174476353,0.13304887961631334,0.23337291977779054,19,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512660.SH,True,0.1329941118889938,9,91,-0.39956417016756673,-0.5325582820565605,0.1329941118889938,0.19547828748605767,20,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512100.SH,True,0.12129318318852095,10,90,-0.4114249471168822,-0.5327181303054032,0.12129318318852095,0.2591884032498575,21,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513080.SH,True,0.11782591970308853,23,77,-0.42986285381517286,-0.5476887735182614,0.11782591970308853,0.1610319165869972,22,global,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513070.SH,True,0.10319046213233013,29,71,-0.4473235838725967,-0.5505140460049268,0.10319046213233013,0.17056768070832062,23,hong_kong,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159509.SZ,True,0.08831141785774549,24,76,-0.45347213441466455,-0.54178355227241,0.08831141785774549,0.13628179115107641,24,global,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512040.SH,True,0.07926551004813753,8,92,-0.44766454274226464,-0.5269300527904022,0.07926551004813753,0.22419286187321222,25,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,164824.SZ,True,0.06783775104150785,44,56,-0.4825996714033067,-0.5504374224448145,0.06783775104150785,0.1394367804943401,26,global,True
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,512400.SH,True,0.049917667056744386,8,92,-0.4746645582943463,-0.5245822253510907,0.049917667056744386,0.25696312524046466,27,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,160644.SZ,True,0.011199067125918338,44,56,-0.5143173343960368,-0.5255164015219551,0.011199067125918338,0.13286377731899499,28,global,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159915.SZ,True,0.004863105327257089,5,95,-0.5159688619256568,-0.5208319672529139,0.004863105327257089,0.3097513341642682,29,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159852.SZ,True,-0.01158065188523405,6,94,-0.5314746247586711,-0.5198939728734371,-0.01158065188523405,0.4201837281280674,30,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513180.SH,True,-0.013587213813320398,41,59,-0.5286052681364102,-0.5150180543230898,-0.013587213813320398,0.13407792207974945,31,hong_kong,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,159865.SZ,True,-0.018258241984870915,13,87,-0.5364734825133888,-0.5182152405285179,-0.018258241984870915,0.273465676042262,32,a_share,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513310.SH,True,-0.02025502853830563,38,62,-0.5331469296803005,-0.5128919011419949,-0.02025502853830563,0.14048837707887968,33,global,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,513100.SH,True,-0.056012553866002346,35,65,-0.5569969719994526,-0.5009844181334503,-0.056012553866002346,0.15812112179050444,34,global,False
rolling_shapley,2023-07-01/2023-12-31,2024-01-01/2024-06-30,516150.SH,True,-0.059832013806143336,11,89,-0.5738393042740186,-0.5140072904678753,-0.059832013806143336,0.14127675462738248,35,a_share,False
