method,training_period,holding_period,code,eligible,estimated_contribution,locked,lock_order,rank,group,selected
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510210.SH,True,0.9804324070664687,True,1.0,1,a_share,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159981.SZ,True,0.9090108364896128,True,4.0,2,commodity,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,501018.SH,True,0.9022365293696828,True,5.0,3,commodity,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512890.SH,True,0.8856642510143977,True,2.0,4,a_share,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513100.SH,True,0.8768811824468239,True,6.0,5,global,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510300.SH,True,0.7274281035908796,True,3.0,6,a_share,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513500.SH,True,0.643115411135034,True,7.0,7,global,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512100.SH,True,0.30706206198956626,False,,8,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159980.SZ,True,0.23801391371350644,False,,9,commodity,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,164824.SZ,True,0.1773627180278154,False,,10,global,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515790.SH,True,0.16077512441394287,False,,11,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,160644.SZ,True,0.036227544476938475,False,,12,global,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159869.SZ,True,-0.03589761598065304,False,,13,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512660.SH,True,-0.038523986930272466,False,,14,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512880.SH,True,-0.05984537356465369,False,,15,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159915.SZ,True,-0.05993464388474758,False,,16,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510500.SH,True,-0.18807737621595585,False,,17,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159949.SZ,True,-0.2336686044176034,False,,18,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513080.SH,True,-0.28554505186845625,False,,19,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,518880.SH,True,-0.32293257127597563,False,,20,commodity,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159985.SZ,True,-0.3437880305525,False,,21,commodity,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,161226.SZ,True,-0.3868446477150834,False,,22,commodity,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515210.SH,True,-0.41453273271458574,False,,23,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513030.SH,True,-0.4551891167756412,False,,24,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513880.SH,True,-0.5795729596094612,False,,25,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,588000.SH,True,-0.5826660599683288,False,,26,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510050.SH,True,-0.6544774060310298,False,,27,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,516150.SH,True,-0.6724098684767729,False,,28,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159870.SZ,True,-0.6866918197526192,False,,29,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512980.SH,True,-0.6947335040833809,False,,30,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512800.SH,True,-0.7339334415464552,False,,31,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159766.SZ,True,-0.752103704027369,False,,32,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159967.SZ,True,-0.7662469520942357,False,,33,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159825.SZ,True,-0.7935204921498598,False,,34,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512040.SH,True,-0.8622074479075265,False,,35,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510180.SH,True,-1.0337032392549295,False,,36,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,510880.SH,True,-1.0387926020918232,False,,37,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515880.SH,True,-1.140652768509995,False,,38,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159865.SZ,True,-1.233316031195386,False,,39,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512400.SH,True,-1.2530099121048446,False,,40,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159852.SZ,True,-1.2728543702222883,False,,41,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512200.SH,True,-1.2966105224257019,False,,42,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159901.SZ,True,-1.5324972063137166,False,,43,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,512170.SH,True,-1.6650615480704036,False,,44,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159851.SZ,True,,False,,45,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159920.SZ,True,,False,,46,hong_kong,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159928.SZ,True,,False,,47,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513180.SH,True,,False,,48,hong_kong,True
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,515220.SH,True,,False,,49,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159201.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159206.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159209.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159326.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159329.SZ,False,,False,,,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159509.SZ,False,,False,,,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159518.SZ,False,,False,,,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159529.SZ,False,,False,,,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159611.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159687.SZ,False,,False,,,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,159796.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513070.SH,False,,False,,,hong_kong,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513120.SH,False,,False,,,hong_kong,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513290.SH,False,,False,,,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513310.SH,False,,False,,,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513400.SH,False,,False,,,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513730.SH,False,,False,,,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,513750.SH,False,,False,,,hong_kong,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,520870.SH,False,,False,,,global,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,562500.SH,False,,False,,,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,563300.SH,False,,False,,,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,588200.SH,False,,False,,,a_share,False
rolling_sequential_forward,2021-07-01/2021-12-31,2022-01-01/2022-06-30,588220.SH,False,,False,,,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,501018.SH,True,1.397736448303858,True,3.0,1,commodity,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,562500.SH,True,1.030426282204906,True,2.0,2,a_share,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510180.SH,True,0.8649689223672327,True,1.0,3,a_share,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159852.SZ,True,0.8536559415344411,True,4.0,4,a_share,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513180.SH,True,0.8273705076383651,True,5.0,5,hong_kong,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513500.SH,True,0.5824999537747393,True,6.0,6,global,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159980.SZ,True,0.14683796029229246,False,,7,commodity,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,164824.SZ,True,0.11750818760909165,False,,8,global,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513080.SH,True,0.027005218076110338,False,,9,global,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,160644.SZ,True,0.01463148230760103,False,,10,global,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159985.SZ,True,-0.08849729396883965,False,,11,commodity,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159981.SZ,True,-0.08989323983257869,False,,12,commodity,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159949.SZ,True,-0.10158793220422169,False,,13,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,518880.SH,True,-0.13523786721680786,False,,14,commodity,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513880.SH,True,-0.14169168643765417,False,,15,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512890.SH,True,-0.16903615783820702,False,,16,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513030.SH,True,-0.17057718020358392,False,,17,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159766.SZ,True,-0.30397127344384756,False,,18,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159796.SZ,True,-0.3568996214106323,False,,19,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512660.SH,True,-0.3850437784901342,False,,20,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510300.SH,True,-0.40460632062221086,False,,21,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159869.SZ,True,-0.409089700385929,False,,22,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,161226.SZ,True,-0.41378072490404516,False,,23,commodity,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513100.SH,True,-0.43727719900665263,False,,24,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159967.SZ,True,-0.4568756078508602,False,,25,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512980.SH,True,-0.48902296890303537,False,,26,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515210.SH,True,-0.5253347514896208,False,,27,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512400.SH,True,-0.5350314023968444,False,,28,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,516150.SH,True,-0.5350314023968444,False,,29,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159611.SZ,True,-0.5401801454932764,False,,30,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159928.SZ,True,-0.5619072493198731,False,,31,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515220.SH,True,-0.5670701159979923,False,,32,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512800.SH,True,-0.6600799874397325,False,,33,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159915.SZ,True,-0.6892848604609506,False,,34,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159851.SZ,True,-0.7395914681309694,False,,35,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159901.SZ,True,-0.7395914681309694,False,,36,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515880.SH,True,-0.7474327283263243,False,,37,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512170.SH,True,-0.7714561351927196,False,,38,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159920.SZ,True,-0.8273705076383651,False,,39,hong_kong,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512200.SH,True,-0.8278996305665145,False,,40,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159865.SZ,True,-0.9511684490404371,False,,41,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,588000.SH,True,-1.0571750001364193,False,,42,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512100.SH,True,-1.1383826470709537,False,,43,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510500.SH,True,-1.1998063863702253,False,,44,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512040.SH,True,-1.23254284420214,False,,45,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,512880.SH,True,-1.3807369204489321,False,,46,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510880.SH,True,-1.4116668918968558,False,,47,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159825.SZ,True,-1.5951975186663256,False,,48,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510050.SH,True,-1.7887237899687656,False,,49,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159870.SZ,True,,False,,50,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,510210.SH,True,,False,,51,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513070.SH,True,,False,,52,hong_kong,True
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,515790.SH,True,,False,,53,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159201.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159206.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159209.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159326.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159329.SZ,False,,False,,,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159509.SZ,False,,False,,,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159518.SZ,False,,False,,,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159529.SZ,False,,False,,,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,159687.SZ,False,,False,,,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513120.SH,False,,False,,,hong_kong,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513290.SH,False,,False,,,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513310.SH,False,,False,,,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513400.SH,False,,False,,,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513730.SH,False,,False,,,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,513750.SH,False,,False,,,hong_kong,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,520870.SH,False,,False,,,global,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,563300.SH,False,,False,,,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,588200.SH,False,,False,,,a_share,False
rolling_sequential_forward,2022-01-01/2022-06-30,2022-07-01/2022-12-31,588220.SH,False,,False,,,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159985.SZ,True,0.8936141671551574,True,1.0,1,commodity,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,164824.SZ,True,0.67228716363193,True,3.0,2,global,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159851.SZ,True,0.4111092686722633,True,4.0,3,a_share,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159865.SZ,True,0.4091357029457749,True,2.0,4,a_share,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513290.SH,True,0.37698423058228486,True,6.0,5,global,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510210.SH,True,0.36727574113962075,True,5.0,6,a_share,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513100.SH,True,0.3372966145258426,True,7.0,7,global,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159980.SZ,True,0.27876957186708756,True,8.0,8,commodity,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513070.SH,True,0.15155635487986252,False,,9,hong_kong,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159967.SZ,True,0.12988474103093617,False,,10,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159796.SZ,True,0.10147726955850667,False,,11,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159852.SZ,True,0.07510901527319003,False,,12,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513180.SH,True,0.05063259691681843,False,,13,hong_kong,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,562500.SH,True,0.0142834166696999,False,,14,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512890.SH,True,-0.0003247050248049721,False,,15,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,161226.SZ,True,-0.001699095494587577,False,,16,commodity,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,516150.SH,True,-0.006408754715224729,False,,17,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159981.SZ,True,-0.011317362449151824,False,,18,commodity,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513080.SH,True,-0.013958203132565239,False,,19,global,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512040.SH,True,-0.033065002367726026,False,,20,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159869.SZ,True,-0.04666129247126172,False,,21,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,160644.SZ,True,-0.052054409406532165,False,,22,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159825.SZ,True,-0.0707647744803872,False,,23,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,518880.SH,True,-0.07835589145599631,False,,24,commodity,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512980.SH,True,-0.07994602205170676,False,,25,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510300.SH,True,-0.1221397202843858,False,,26,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159949.SZ,True,-0.1571428212330721,False,,27,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510500.SH,True,-0.18311144877635505,False,,28,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159920.SZ,True,-0.19165736101191655,False,,29,hong_kong,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513030.SH,True,-0.22064077903817148,False,,30,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515220.SH,True,-0.22608438124513758,False,,31,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510050.SH,True,-0.23701951128853094,False,,32,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512170.SH,True,-0.2394381993597275,False,,33,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159766.SZ,True,-0.252283218483459,False,,34,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,501018.SH,True,-0.25800380243753385,False,,35,commodity,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159870.SZ,True,-0.2880724371226411,False,,36,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515210.SH,True,-0.3087929167443173,False,,37,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159915.SZ,True,-0.35444600878213367,False,,38,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513880.SH,True,-0.3554277350044301,False,,39,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159928.SZ,True,-0.37139535698703113,False,,40,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159901.SZ,True,-0.3921276309905078,False,,41,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510880.SH,True,-0.39554393662343507,False,,42,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512400.SH,True,-0.39893902470330656,False,,43,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512880.SH,True,-0.40641655694077655,False,,44,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512200.SH,True,-0.40688060186871416,False,,45,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513500.SH,True,-0.4757613245705421,False,,46,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512800.SH,True,-0.4890083019801828,False,,47,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512100.SH,True,-0.555610965964548,False,,48,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159611.SZ,True,-0.6009470758489913,False,,49,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515880.SH,True,-0.726178071629484,False,,50,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,510180.SH,True,-0.7724615961755952,False,,51,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,515790.SH,True,-1.944408418809118,False,,52,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,512660.SH,True,,False,,53,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513120.SH,True,,False,,54,hong_kong,True
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,588000.SH,True,,False,,55,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159201.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159206.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159209.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159326.SZ,False,,False,,,a_share,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159329.SZ,False,,False,,,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159509.SZ,False,,False,,,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159518.SZ,False,,False,,,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159529.SZ,False,,False,,,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,159687.SZ,False,,False,,,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513310.SH,False,,False,,,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513400.SH,False,,False,,,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513730.SH,False,,False,,,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,513750.SH,False,,False,,,hong_kong,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,520870.SH,False,,False,,,global,False
rolling_sequential_forward,2022-07-01/2022-12-31,2023-01-01/2023-06-30,563300.SH,False,,False,,,a_share,False
