method,training_period,holding_period,code,eligible,ridge_coefficient,rank,group,selected
rolling_ridge_surrogate,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159326.SZ,False,,,a_share,False
rolling_ridge_surrogate,2024-01-01/2024-06-30,2024-07-01/2024-12-31,159329.SZ,False,,,global,False
rolling_ridge_surrogate,2024-01-01/2024-06-30,2024-07-01/2024-12-31,520870.SH,False,,,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159529.SZ,True,0.4633362996303085,1,global,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513730.SH,True,0.45396494161073536,2,global,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159851.SZ,True,0.4295138355683586,3,a_share,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512880.SH,True,0.4212180092377394,4,a_share,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159915.SZ,True,0.3780174341608394,5,a_share,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513400.SH,True,0.35932162374317506,6,global,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513100.SH,True,0.24002891211406255,7,global,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159852.SZ,True,0.19721536738602582,8,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,501018.SH,True,0.1740187242941567,9,commodity,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515880.SH,True,0.16459547587285744,10,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510050.SH,True,0.1550592797663107,11,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159981.SZ,True,0.15102060498710668,12,commodity,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512800.SH,True,0.14302638662847508,13,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,588000.SH,True,0.13970341109859477,14,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510880.SH,True,0.13771750245755865,15,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513290.SH,True,0.12150060574877714,16,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159949.SZ,True,0.1199326016833756,17,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159326.SZ,True,0.1197914780689445,18,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512200.SH,True,0.11912106383800795,19,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513750.SH,True,0.11795480945189545,20,hong_kong,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159687.SZ,True,0.10932433700435505,21,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512100.SH,True,0.06712136422564455,22,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512660.SH,True,0.04018177218360068,23,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513500.SH,True,0.037597523136163415,24,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515790.SH,True,0.02850145380338843,25,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513120.SH,True,0.02344797177188995,26,hong_kong,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,562500.SH,True,0.00993017763123321,27,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159901.SZ,True,0.008570838542267903,28,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513880.SH,True,0.008070942089111301,29,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,588220.SH,True,0.0038503360093110435,30,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510300.SH,True,-0.010332562131442116,31,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513070.SH,True,-0.011432282275931764,32,hong_kong,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513180.SH,True,-0.012414935337822829,33,hong_kong,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512040.SH,True,-0.012827088541074642,34,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159980.SZ,True,-0.016200008209707302,35,commodity,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,588200.SH,True,-0.016444644106308005,36,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512170.SH,True,-0.024762280293848114,37,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159967.SZ,True,-0.02502418260802584,38,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510210.SH,True,-0.028216575173375384,39,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,518880.SH,True,-0.05180070036870301,40,commodity,True
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510500.SH,True,-0.05687580385135682,41,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513310.SH,True,-0.06413908373901324,42,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512890.SH,True,-0.07476697949823574,43,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515210.SH,True,-0.07543742709431343,44,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512400.SH,True,-0.07547909215180751,45,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,516150.SH,True,-0.07835331302838981,46,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510180.SH,True,-0.09587937012290865,47,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159611.SZ,True,-0.10058118361052742,48,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513030.SH,True,-0.10682221944975268,49,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159869.SZ,True,-0.10861840155363875,50,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159920.SZ,True,-0.1175555636100308,51,hong_kong,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,161226.SZ,True,-0.12519449066887348,52,commodity,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159985.SZ,True,-0.13184413003396267,53,commodity,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159870.SZ,True,-0.13651912043925402,54,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512980.SH,True,-0.13989015683448253,55,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515220.SH,True,-0.17145920860467317,56,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159509.SZ,True,-0.17964248668098087,57,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513080.SH,True,-0.19148903996382424,58,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,563300.SH,True,-0.19842680544351626,59,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159766.SZ,True,-0.2188459462568095,60,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159825.SZ,True,-0.2257196124101455,61,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159865.SZ,True,-0.23473110487065008,62,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,164824.SZ,True,-0.2423629807312101,63,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159329.SZ,True,-0.24578738042578874,64,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159928.SZ,True,-0.26242152288664244,65,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159796.SZ,True,-0.3114554066511227,66,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,160644.SZ,True,-0.3232890900772942,67,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159518.SZ,True,-0.43961290400878794,68,global,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159201.SZ,False,,,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159206.SZ,False,,,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159209.SZ,False,,,a_share,False
rolling_ridge_surrogate,2024-07-01/2024-12-31,2025-01-01/2025-06-30,520870.SH,False,,,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,518880.SH,True,0.8243896285849097,1,commodity,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159869.SZ,True,0.4311341026709661,2,a_share,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159611.SZ,True,0.3122297491629266,3,a_share,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159865.SZ,True,0.27913297350461175,4,a_share,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,164824.SZ,True,0.25866497554782386,5,global,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513310.SH,True,0.2498097386471421,6,global,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515880.SH,True,0.23368959376939846,7,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159206.SZ,True,0.22960506062780955,8,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510180.SH,True,0.2220832790986233,9,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510210.SH,True,0.2192281536565875,10,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512660.SH,True,0.20059318832461404,11,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159796.SZ,True,0.20022798791504745,12,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159529.SZ,True,0.19024573543140627,13,global,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513120.SH,True,0.1539854678521229,14,hong_kong,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513400.SH,True,0.1329911671186801,15,global,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513030.SH,True,0.13207403725527006,16,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513750.SH,True,0.11337737973148011,17,hong_kong,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159825.SZ,True,0.10967059050751647,18,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515790.SH,True,0.09779167397279297,19,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515220.SH,True,0.09260994488837869,20,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512890.SH,True,0.08627518614735763,21,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510300.SH,True,0.08210581652169424,22,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513500.SH,True,0.06332297771707739,23,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513730.SH,True,0.056809677640998084,24,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159928.SZ,True,0.05559026133352277,25,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159687.SZ,True,0.04923228815072326,26,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,516150.SH,True,0.0484343170092231,27,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159766.SZ,True,0.04727203525538148,28,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512200.SH,True,0.04505158855468534,29,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159967.SZ,True,0.031279073962883694,30,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159329.SZ,True,0.03062082372330921,31,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512170.SH,True,0.025727120424446727,32,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512400.SH,True,0.01596249639137808,33,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159209.SZ,True,0.0017169307239174804,34,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512100.SH,True,0.0011099840177919895,35,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512800.SH,True,0.0008516703977594418,36,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,563300.SH,True,0.0006980498716312877,37,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159981.SZ,True,-0.008055545213991312,38,commodity,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510880.SH,True,-0.012577794236643888,39,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512880.SH,True,-0.021011259039846318,40,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515210.SH,True,-0.03561071218493392,41,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159915.SZ,True,-0.05156178100718877,42,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159980.SZ,True,-0.05192440066848859,43,commodity,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513080.SH,True,-0.05456570604641262,44,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513070.SH,True,-0.05541641597081681,45,hong_kong,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513180.SH,True,-0.05582163235781107,46,hong_kong,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510050.SH,True,-0.05903756612331425,47,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513880.SH,True,-0.08863497877894813,48,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,588200.SH,True,-0.09656473783320309,49,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513290.SH,True,-0.10098195734137054,50,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159201.SZ,True,-0.1108392998207529,51,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,588220.SH,True,-0.11501777975500735,52,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159949.SZ,True,-0.11960078415565735,53,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,161226.SZ,True,-0.12429867046183858,54,commodity,True
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159852.SZ,True,-0.13175256095089438,55,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159901.SZ,True,-0.1325319547149361,56,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512040.SH,True,-0.1330456490019601,57,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159920.SZ,True,-0.15612479925498865,58,hong_kong,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159509.SZ,True,-0.17923772876317265,59,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,501018.SH,True,-0.19101516551733386,60,commodity,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,562500.SH,True,-0.19448792337174892,61,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,160644.SZ,True,-0.19769910130803495,62,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513100.SH,True,-0.21960488223214567,63,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159870.SZ,True,-0.23609594073304363,64,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159326.SZ,True,-0.2748963997250719,65,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510500.SH,True,-0.28336349564917873,66,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512980.SH,True,-0.2943936601143219,67,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159518.SZ,True,-0.3230470667623298,68,global,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,588000.SH,True,-0.3495540089091946,69,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159851.SZ,True,-0.41812752138409853,70,a_share,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159985.SZ,True,-0.44909584672330866,71,commodity,False
rolling_ridge_surrogate,2025-01-01/2025-06-30,2025-07-01/2025-12-31,520870.SH,False,,,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,515880.SH,True,0.6102863987052033,1,a_share,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159206.SZ,True,0.4937482208147339,2,a_share,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159509.SZ,True,0.4641337829835967,3,global,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,516150.SH,True,0.42338521200294416,4,a_share,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159796.SZ,True,0.3883924138566311,5,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,161226.SZ,True,0.2980582225849156,6,commodity,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513030.SH,True,0.26232287416873323,7,global,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159949.SZ,True,0.2506351474799151,8,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510300.SH,True,0.17588577020064358,9,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512100.SH,True,0.17398906326991387,10,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159209.SZ,True,0.17003180208751392,11,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513310.SH,True,0.16724769225400068,12,global,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510180.SH,True,0.16373166644081066,13,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512660.SH,True,0.1479329284654928,14,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512170.SH,True,0.14674379823546066,15,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513070.SH,True,0.14657891660498992,16,hong_kong,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159915.SZ,True,0.14404636531792703,17,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512890.SH,True,0.13854255406467048,18,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159529.SZ,True,0.1351426931753932,19,global,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159967.SZ,True,0.12717903205594264,20,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,518880.SH,True,0.09667534459343015,21,commodity,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513290.SH,True,0.09478270872314572,22,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512880.SH,True,0.08344071598220679,23,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513120.SH,True,0.07697660771350347,24,hong_kong,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159201.SZ,True,0.0650756632427077,25,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512040.SH,True,0.05966324252749563,26,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,588200.SH,True,0.052694399315893946,27,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159865.SZ,True,0.03739718046901403,28,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159766.SZ,True,0.032719507978516756,29,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,562500.SH,True,0.030408180998516037,30,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513750.SH,True,0.021948795932297108,31,hong_kong,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510500.SH,True,0.013020378411275634,32,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513730.SH,True,0.01227373452253148,33,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513400.SH,True,0.004518981596702769,34,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513880.SH,True,0.003196670684297833,35,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,501018.SH,True,0.002542735188086278,36,commodity,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513100.SH,True,-0.009877832406900834,37,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510210.SH,True,-0.010853937102054624,38,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159920.SZ,True,-0.011297239048415373,39,hong_kong,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,160644.SZ,True,-0.026838385267739837,40,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,588220.SH,True,-0.027350696502802273,41,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510880.SH,True,-0.028047920879387112,42,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159985.SZ,True,-0.03261881373245042,43,commodity,True
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512980.SH,True,-0.0450488415590134,44,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159518.SZ,True,-0.049228178819267644,45,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159852.SZ,True,-0.05628459351730282,46,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159870.SZ,True,-0.06586857401678424,47,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512200.SH,True,-0.07738806346603685,48,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159329.SZ,True,-0.08961945780039904,49,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,515210.SH,True,-0.09339328709581156,50,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159980.SZ,True,-0.11773189898946906,51,commodity,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,563300.SH,True,-0.14960627044623626,52,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,588000.SH,True,-0.15524727107833472,53,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159687.SZ,True,-0.16117035383544925,54,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159825.SZ,True,-0.1714281635894785,55,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159869.SZ,True,-0.17655060518428095,56,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512400.SH,True,-0.1770340570611241,57,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512800.SH,True,-0.20113365379598647,58,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510050.SH,True,-0.2122726177851136,59,a_share,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,164824.SZ,True,-0.23414638896226134,60,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513180.SH,True,-0.23420708120238234,61,hong_kong,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513080.SH,True,-0.24378532269447903,62,global,False
rolling_ridge_surrogate,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159981.SZ,True,-0.24692558964449063,63,commodity,False
